
RIDE SUMMARY,
Total Time, 47.7, Minutes, 
Total Distance, 19.56, MI, 
AVG Power, 298, 
MAX Power, 647, 
AVG RPM, 73, 
MAX RPM, 122, 
AVG HR, 132, 
MAX HR, 156, 
CAL, 0, 

STAGE_1_SUMMARY,
Stage Time, 43.6, Minutes, 
Total Distance, -nan, MI, 
AVG Power, 312, 
MAX Power, 647, 
AVG HR, 136, 
MAX HR, 156, 

RIDE DATA, 
Power, RPM, HR, DISTANCE,
0,8,0,0.00,
0,7,0,0.00,
0,9,0,0.00,
67,76,38,0.00,
73,79,76,0.00,
73,82,77,0.02,
124,84,77,0.03,
142,86,77,0.04,
162,85,77,0.06,
153,82,77,0.07,
151,81,77,0.09,
148,80,77,0.11,
145,79,78,0.12,
142,78,78,0.14,
140,78,80,0.16,
140,79,82,0.17,
140,79,84,0.19,
142,80,85,0.21,
143,81,85,0.22,
145,81,84,0.24,
145,80,84,0.25,
143,79,83,0.27,
133,79,83,0.29,
137,78,84,0.30,
137,77,87,0.32,
131,77,89,0.33,
131,77,89,0.35,
131,77,92,0.37,
131,77,92,0.38,
137,79,92,0.40,
143,81,92,0.41,
144,82,92,0.43,
146,82,92,0.45,
147,83,92,0.46,
147,82,91,0.48,
145,81,90,0.49,
142,81,90,0.51,
142,82,86,0.53,
144,83,86,0.54,
147,84,86,0.56,
148,83,87,0.58,
148,83,88,0.59,
148,83,89,0.61,
149,84,89,0.63,
151,83,92,0.64,
160,83,95,0.66,
160,83,96,0.68,
158,83,96,0.69,
149,84,97,0.71,
160,83,96,0.73,
153,81,96,0.74,
150,80,93,0.76,
132,78,92,0.78,
138,78,92,0.79,
130,77,91,0.81,
137,77,91,0.82,
127,78,92,0.84,
134,78,92,0.86,
146,79,93,0.87,
217,74,94,0.89,
167,78,94,0.91,
175,77,95,0.92,
173,76,96,0.94,
169,75,97,0.96,
166,75,98,0.98,
165,74,99,0.99,
153,74,99,1.01,
153,72,100,1.03,
153,72,100,1.04,
154,74,100,1.06,
158,74,100,1.08,
158,74,100,1.09,
158,74,98,1.11,
156,73,96,1.13,
154,73,96,1.14,
155,76,94,1.16,
209,86,92,1.18,
260,85,90,1.20,
262,83,90,1.22,
246,81,90,1.24,
229,80,89,1.26,
251,81,89,1.27,
248,81,90,1.29,
256,83,92,1.31,
256,83,94,1.33,
257,82,93,1.35,
246,82,93,1.37,
254,81,93,1.39,
245,81,95,1.41,
245,81,97,1.43,
246,82,99,1.45,
254,84,102,1.47,
261,85,104,1.49,
261,85,106,1.51,
256,84,108,1.53,
255,83,112,1.55,
270,83,113,1.57,
270,83,115,1.59,
249,83,115,1.61,
244,82,116,1.63,
253,82,116,1.65,
265,83,117,1.67,
269,84,117,1.69,
272,84,117,1.71,
257,83,117,1.73,
240,82,117,1.75,
264,83,117,1.77,
263,84,117,1.79,
262,84,117,1.81,
246,83,117,1.83,
266,84,117,1.85,
266,84,119,1.87,
266,84,120,1.89,
266,84,121,1.91,
266,84,122,1.93,
266,84,123,1.95,
267,85,124,1.98,
268,84,124,2.00,
262,84,124,2.02,
263,85,124,2.04,
264,87,124,2.06,
278,86,124,2.08,
267,85,124,2.10,
272,85,124,2.12,
261,85,124,2.14,
261,85,125,2.16,
279,85,125,2.18,
278,85,125,2.20,
264,86,125,2.22,
275,86,125,2.24,
267,84,125,2.26,
255,83,123,2.28,
259,83,123,2.30,
259,85,122,2.32,
278,88,122,2.34,
286,88,121,2.36,
276,86,123,2.38,
269,85,125,2.40,
269,86,128,2.42,
277,86,127,2.44,
271,86,127,2.46,
396,84,127,2.48,
318,75,127,2.50,
384,61,127,2.53,
336,61,126,2.55,
326,60,126,2.57,
327,61,125,2.59,
329,61,125,2.62,
281,55,125,2.64,
