
RIDE SUMMARY,
Total Time, 44.8, Minutes, 
Total Distance, 31.46, MI, 
AVG Power, 351, 
MAX Power, 625, 
AVG RPM, 73, 
MAX RPM, 113, 
AVG HR, 127, 
MAX HR, 161, 
CAL, 0, 

STAGE_1_SUMMARY,
Stage Time,  0.0, Minutes, 
Total Distance, 0.00, MI, 
AVG Power, 0, 
MAX Power, 0, 
AVG HR, 0, 
MAX HR, 0, 

STAGE_2_SUMMARY,
Stage Time, 40.5, Minutes, 
Total Distance, 29.40, MI, 
AVG Power, 364, 
MAX Power, 625, 
AVG HR, 130, 
MAX HR, 161, 

RIDE DATA, 
Power, RPM, HR, DISTANCE,
105,82,0,0.00,
273,94,0,0.00,
257,93,0,0.02,
256,91,0,0.05,
211,87,0,0.07,
237,86,0,0.10,
227,84,0,0.12,
206,80,0,0.14,
206,80,0,0.16,
206,81,80,0.18,
217,82,80,0.21,
221,82,81,0.23,
213,82,82,0.25,
206,84,84,0.27,
231,84,86,0.29,
221,83,87,0.31,
202,81,89,0.34,
211,81,92,0.36,
227,83,94,0.38,
201,81,96,0.40,
213,81,97,0.42,
211,82,98,0.44,
207,81,98,0.46,
214,82,98,0.48,
219,84,98,0.50,
286,89,97,0.53,
282,89,97,0.55,
279,87,96,0.58,
253,83,96,0.61,
247,81,96,0.63,
244,81,97,0.66,
243,80,98,0.68,
225,80,99,0.71,
250,83,100,0.73,
255,84,100,0.76,
250,83,100,0.78,
245,82,101,0.81,
240,81,101,0.83,
250,83,102,0.85,
255,84,103,0.88,
254,83,104,0.90,
247,83,104,0.93,
237,81,104,0.95,
247,83,104,0.98,
248,85,104,1.00,
258,85,104,1.03,
268,87,104,1.05,
269,87,105,1.08,
268,84,105,1.11,
245,82,105,1.13,
240,82,106,1.16,
239,82,106,1.18,
239,82,107,1.21,
242,80,108,1.23,
242,82,107,1.26,
256,83,107,1.28,
259,81,107,1.30,
243,80,106,1.33,
229,80,106,1.36,
237,80,106,1.38,
242,80,105,1.40,
239,80,105,1.43,
227,81,105,1.45,
241,81,105,1.47,
242,80,105,1.50,
220,80,105,1.52,
230,82,105,1.55,
236,80,104,1.57,
236,80,104,1.59,
232,81,103,1.61,
232,79,103,1.64,
225,78,102,1.66,
230,79,102,1.68,
241,81,102,1.71,
240,80,102,1.73,
230,79,102,1.75,
231,79,102,1.78,
232,80,102,1.80,
235,79,102,1.82,
241,81,102,1.85,
229,78,102,1.87,
236,80,102,1.90,
251,83,102,1.91,
263,87,102,1.93,
316,95,102,1.96,
297,92,103,1.99,
350,93,104,2.02,
361,94,105,2.05,
336,91,105,2.07,
324,90,108,2.11,
335,91,108,2.14,
329,90,110,2.17,
323,89,110,2.21,
322,89,110,2.24,
322,89,110,2.27,
317,88,111,2.31,
329,90,111,2.34,
328,91,111,2.37,
332,90,113,2.40,
325,90,115,2.44,
325,90,116,2.47,
332,92,116,2.50,
332,94,118,2.53,
362,97,118,2.57,
342,93,119,2.60,
330,92,119,2.64,
340,93,120,2.67,
352,95,120,2.71,
352,94,120,2.74,
339,93,121,2.78,
325,90,122,2.81,
313,89,123,2.85,
313,90,124,2.88,
334,89,124,2.91,
345,89,124,2.94,
350,90,125,2.97,
335,90,125,3.01,
352,88,126,3.05,
360,90,126,3.08,
282,78,126,3.11,
269,76,126,3.15,
337,90,125,3.18,
359,90,125,3.21,
366,91,125,3.24,
352,90,125,3.28,
350,89,126,3.32,
371,92,126,3.35,
378,93,126,3.39,
379,94,126,3.42,
375,106,126,3.46,
369,105,126,3.50,
389,106,126,3.53,
403,107,126,3.57,
396,105,126,3.61,
388,94,127,3.65,
389,92,129,3.69,
382,91,130,3.73,
380,91,130,3.77,
372,89,131,3.81,
386,92,133,3.84,
386,92,133,3.88,
393,93,133,3.92,
377,93,0,3.95,
378,91,133,3.99,
378,91,133,4.03,
365,90,133,4.07,
371,90,134,4.11,
385,92,134,4.14,
387,92,134,4.18,
384,92,133,4.22,
386,94,132,4.26,
391,93,131,4.30,
389,92,130,4.34,
382,91,131,4.38,
370,90,132,4.41,
363,89,134,4.45,
377,91,134,4.49,
396,93,134,4.53,
