
RIDE SUMMARY,
Total Time, 48.2, Minutes, 
Total Distance, 20.08, MI, 
AVG Power, 296, 
MAX Power, 589, 
AVG RPM, 69, 
MAX RPM, 102, 
AVG HR, 133, 
MAX HR, 147, 
CAL, 0, 

STAGE_1_SUMMARY,
Stage Time, 44.6, Minutes, 
Total Distance, -nan, MI, 
AVG Power, 306, 
MAX Power, 589, 
AVG HR, 135, 
MAX HR, 147, 

RIDE DATA, 
Power, RPM, HR, DISTANCE,
216,77,0,0.00,
197,81,0,0.01,
180,81,0,0.02,
185,81,0,0.04,
187,80,0,0.06,
174,80,0,0.08,
176,80,19,0.10,
173,79,38,0.11,
166,78,58,0.13,
166,76,80,0.15,
154,75,80,0.17,
163,74,81,0.18,
161,74,81,0.20,
159,73,81,0.22,
163,74,81,0.23,
163,74,81,0.25,
157,73,85,0.27,
157,73,87,0.28,
157,74,91,0.30,
157,73,95,0.32,
156,73,98,0.33,
153,72,98,0.35,
160,73,99,0.37,
160,74,101,0.38,
161,74,102,0.40,
156,74,103,0.42,
172,77,101,0.44,
180,80,100,0.45,
192,82,99,0.47,
186,81,99,0.49,
183,80,100,0.51,
177,79,102,0.52,
172,77,103,0.54,
165,76,103,0.56,
165,76,104,0.58,
161,75,104,0.59,
159,74,105,0.61,
157,74,105,0.63,
157,74,105,0.64,
153,73,105,0.66,
149,72,104,0.68,
149,72,103,0.69,
149,72,102,0.71,
149,72,102,0.73,
149,72,102,0.74,
156,73,101,0.76,
153,73,100,0.78,
153,73,99,0.79,
152,72,99,0.81,
151,72,98,0.83,
149,73,98,0.84,
152,73,98,0.86,
152,73,97,0.88,
152,73,96,0.89,
152,73,96,0.91,
156,74,96,0.93,
160,75,96,0.94,
163,76,96,0.96,
160,75,96,0.98,
164,82,96,0.99,
262,82,97,1.01,
254,79,99,1.03,
243,77,99,1.05,
216,76,98,1.07,
219,76,97,1.09,
231,76,98,1.11,
226,75,100,1.12,
218,73,101,1.14,
208,72,104,1.16,
