
RIDE SUMMARY,
Total Time, 46.7, Minutes, 
Total Distance, 20.02, MI, 
AVG Power, 324, 
MAX Power, 592, 
AVG RPM, 69, 
MAX RPM, 92, 
AVG HR, 130, 
MAX HR, 158, 
CAL, 0, 

STAGE_1_SUMMARY,
Stage Time, 44.4, Minutes, 
Total Distance, -nan, MI, 
AVG Power, 334, 
MAX Power, 592, 
AVG HR, 133, 
MAX HR, 158, 

RIDE DATA, 
Power, RPM, HR, DISTANCE,
58,75,0,0.00,
80,81,0,0.01,
92,80,37,0.02,
146,73,56,0.03,
148,71,74,0.05,
139,69,74,0.06,
126,66,74,0.08,
125,66,73,0.10,
126,77,73,0.11,
160,75,72,0.13,
149,71,71,0.14,
131,68,71,0.16,
131,68,70,0.18,
131,69,68,0.19,
131,68,68,0.21,
131,69,72,0.22,
138,71,76,0.24,
146,73,79,0.26,
145,73,79,0.27,
146,72,80,0.29,
145,72,81,0.30,
144,73,82,0.32,
151,74,82,0.34,
151,74,88,0.35,
152,75,90,0.37,
164,74,90,0.39,
151,72,93,0.40,
146,73,94,0.42,
156,74,94,0.44,
159,73,94,0.45,
155,73,92,0.47,
151,72,92,0.49,
149,71,92,0.50,
148,71,94,0.52,
142,71,95,0.54,
150,70,96,0.55,
144,70,96,0.57,
144,70,96,0.59,
144,70,95,0.60,
140,69,95,0.62,
139,68,95,0.63,
136,68,95,0.65,
145,71,94,0.67,
151,73,94,0.68,
159,75,94,0.70,
166,86,97,0.72,
256,83,99,0.73,
250,82,102,0.75,
247,83,102,0.77,
252,83,102,0.79,
252,83,102,0.81,
253,83,101,0.83,
286,83,101,0.85,
282,82,101,0.87,
257,81,101,0.89,
274,81,101,0.91,
274,82,102,0.93,
280,82,104,0.95,
279,81,105,0.97,
274,81,109,0.99,
280,82,109,1.01,
291,83,110,1.04,
284,82,112,1.06,
280,82,113,1.08,
280,83,113,1.10,
285,83,116,1.12,
279,82,115,1.14,
280,83,114,1.16,
290,84,114,1.18,
295,84,111,1.20,
288,83,111,1.22,
284,83,111,1.24,
284,83,109,1.26,
285,84,108,1.28,
290,84,107,1.30,
290,84,107,1.33,
311,84,108,1.35,
297,81,110,1.37,
289,80,111,1.39,
305,80,110,1.41,
286,80,109,1.43,
291,81,106,1.45,
291,81,105,1.47,
291,81,103,1.49,
291,81,102,1.51,
299,83,100,1.54,
303,82,98,1.56,
302,82,96,1.58,
296,81,92,1.60,
296,82,91,1.62,
296,82,91,1.64,
297,82,92,1.66,
334,82,93,1.68,
313,81,94,1.70,
313,80,95,1.73,
323,80,95,1.75,
315,79,0,1.77,
315,79,0,1.79,
315,79,96,1.81,
340,82,95,1.83,
327,80,96,1.86,
320,79,95,1.88,
318,80,95,1.90,
318,80,94,1.92,
320,80,93,1.94,
318,80,92,1.96,
315,79,91,1.99,
311,79,90,2.01,
311,79,88,2.03,
311,79,84,2.05,
