
RIDE SUMMARY,
Total Time, 48.2, Minutes, 
Total Distance, 20.09, MI, 
AVG Power, 304, 
MAX Power, 700, 
AVG RPM, 68, 
MAX RPM, 98, 
AVG HR, 136, 
MAX HR, 152, 
CAL, 0, 

STAGE_1_SUMMARY,
Stage Time, 45.0, Minutes, 
Total Distance, -nan, MI, 
AVG Power, 316, 
MAX Power, 700, 
AVG HR, 139, 
MAX HR, 152, 

RIDE DATA, 
Power, RPM, HR, DISTANCE,
136,76,0,0.00,
136,76,0,0.01,
143,76,0,0.02,
129,72,0,0.04,
113,69,0,0.05,
111,68,0,0.07,
110,68,41,0.08,
116,69,41,0.10,
135,70,85,0.11,
154,73,85,0.13,
154,73,88,0.14,
145,73,90,0.16,
154,74,90,0.18,
147,74,92,0.19,
143,73,92,0.21,
142,72,92,0.23,
142,72,93,0.24,
136,71,93,0.26,
135,70,93,0.28,
140,69,94,0.29,
133,69,94,0.31,
132,68,94,0.32,
133,68,94,0.34,
133,68,96,0.35,
134,68,98,0.37,
134,68,98,0.39,
132,69,98,0.40,
133,69,99,0.42,
133,68,98,0.43,
122,68,98,0.45,
126,67,98,0.47,
125,67,97,0.48,
132,68,97,0.50,
135,69,96,0.51,
131,68,95,0.53,
130,67,92,0.54,
127,67,90,0.56,
124,66,88,0.58,
120,65,88,0.59,
120,65,90,0.61,
131,68,91,0.62,
134,69,91,0.64,
138,71,90,0.65,
141,71,90,0.67,
145,72,88,0.68,
144,72,89,0.70,
144,72,91,0.72,
145,72,92,0.73,
145,73,93,0.75,
148,73,94,0.77,
145,72,94,0.78,
144,71,94,0.80,
145,72,95,0.81,
145,73,95,0.83,
152,74,95,0.85,
156,75,95,0.86,
186,83,96,0.88,
181,81,96,0.90,
175,80,97,0.91,
167,78,99,0.93,
163,77,99,0.95,
159,76,100,0.97,
159,77,100,0.98,
249,80,101,1.00,
255,82,104,1.02,
261,81,104,1.04,
272,81,106,1.06,
261,80,107,1.08,
262,80,107,1.10,
278,85,109,1.12,
233,76,113,1.14,
235,75,114,1.16,
218,75,114,1.18,
228,73,114,1.20,
216,73,113,1.22,
217,73,113,1.24,
226,74,112,1.25,
238,77,113,1.27,
277,83,113,1.29,
277,83,114,1.31,
265,81,113,1.33,
254,79,113,1.35,
248,78,114,1.37,
254,79,115,1.39,
260,80,115,1.41,
260,80,117,1.43,
260,81,119,1.45,
277,83,122,1.47,
283,84,122,1.49,
283,84,122,1.51,
282,83,122,1.53,
277,83,124,1.56,
277,83,124,1.58,
271,83,125,1.60,
274,83,126,1.62,
275,83,127,1.64,
275,83,127,1.66,
280,84,128,1.68,
270,83,129,1.70,
277,83,129,1.72,
279,84,129,1.74,
279,84,129,1.76,
279,84,129,1.78,
279,84,129,1.80,
279,84,0,1.82,
279,84,129,1.84,
279,84,129,1.86,
284,85,129,1.88,
284,85,129,1.90,
278,84,129,1.93,
273,83,130,1.95,
273,83,131,1.97,
277,85,131,1.99,
282,85,132,2.01,
282,85,132,2.03,
281,84,133,2.05,
275,83,133,2.07,
271,84,133,2.09,
276,84,133,2.11,
282,85,133,2.13,
281,85,133,2.15,
285,86,134,2.17,
294,87,134,2.19,
283,86,134,2.21,
278,85,134,2.23,
283,86,133,2.26,
283,86,133,2.28,
284,86,134,2.30,
391,85,134,2.32,
365,81,134,2.34,
341,76,135,2.36,
316,74,135,2.38,
311,73,135,2.41,
313,75,135,2.43,
320,73,136,2.45,
