
RIDE SUMMARY,
Total Time, 48.1, Minutes, 
Total Distance, 19.85, MI, 
AVG Power, 295, 
MAX Power, 539, 
AVG RPM, 68, 
MAX RPM, 101, 
AVG HR, 136, 
MAX HR, 150, 
CAL, 0, 

STAGE_1_SUMMARY,
Stage Time, 43.6, Minutes, 
Total Distance, 18.45, MI, 
AVG Power, 312, 
MAX Power, 539, 
AVG HR, 140, 
MAX HR, 150, 

RIDE DATA, 
Power, RPM, HR, DISTANCE,
76,76,0,0.00,
115,76,0,0.00,
121,77,0,0.02,
120,78,0,0.03,
119,77,0,0.05,
115,76,0,0.06,
112,75,0,0.08,
110,74,39,0.09,
109,74,59,0.11,
129,74,80,0.12,
139,73,81,0.14,
127,70,83,0.15,
121,68,83,0.17,
120,68,85,0.19,
113,69,88,0.20,
112,68,89,0.22,
109,67,89,0.23,
108,68,91,0.25,
122,69,91,0.26,
122,69,92,0.27,
122,69,93,0.29,
121,69,92,0.31,
121,69,92,0.32,
122,69,92,0.34,
121,69,91,0.35,
118,68,91,0.37,
118,68,91,0.38,
121,69,90,0.40,
120,68,90,0.41,
114,67,90,0.43,
111,66,90,0.44,
110,65,90,0.46,
106,65,90,0.47,
104,65,89,0.49,
110,66,89,0.50,
110,66,87,0.52,
110,66,86,0.53,
110,66,86,0.55,
110,66,85,0.56,
110,66,85,0.58,
112,67,84,0.59,
111,67,83,0.60,
111,66,83,0.62,
109,66,83,0.63,
109,66,83,0.65,
109,66,83,0.66,
109,66,83,0.68,
112,67,84,0.69,
112,67,84,0.71,
112,67,85,0.72,
112,67,85,0.74,
112,67,85,0.75,
111,66,85,0.77,
109,66,85,0.78,
109,67,85,0.80,
147,78,86,0.81,
139,74,86,0.83,
121,70,86,0.84,
120,75,86,0.86,
136,75,86,0.87,
136,75,87,0.89,
141,75,88,0.91,
135,75,89,0.92,
132,74,90,0.94,
129,73,92,0.95,
129,73,93,0.97,
127,71,94,0.99,
121,71,94,1.00,
124,72,93,1.02,
132,74,94,1.03,
138,74,94,1.05,
129,74,96,1.06,
148,84,96,1.08,
161,84,96,1.09,
160,83,96,1.11,
164,82,95,1.13,
161,81,95,1.15,
217,82,96,1.16,
219,83,96,1.18,
228,84,97,1.20,
222,83,98,1.22,
223,82,99,1.24,
221,81,100,1.26,
262,89,101,1.28,
252,87,102,1.29,
246,85,104,1.31,
232,83,105,1.33,
225,81,107,1.35,
222,81,107,1.37,
226,82,109,1.39,
231,83,111,1.41,
226,82,111,1.43,
222,81,112,1.45,
220,81,113,1.47,
225,83,113,1.49,
240,85,114,1.51,
245,86,114,1.53,
270,87,114,1.55,
263,85,114,1.56,
249,83,114,1.59,
249,83,114,1.61,
250,83,113,1.63,
253,84,113,1.65,
253,84,113,1.67,
248,83,115,1.69,
248,83,117,1.70,
243,83,121,1.72,
248,84,123,1.74,
273,85,124,1.76,
269,84,124,1.78,
266,84,125,1.80,
251,84,125,1.82,
272,84,126,1.84,
266,84,126,1.86,
270,84,126,1.88,
269,83,126,1.91,
268,84,127,1.93,
259,85,127,1.95,
250,84,128,1.97,
267,84,128,1.99,
266,84,129,2.01,
265,84,129,2.03,
262,83,130,2.05,
262,83,130,2.07,
257,84,131,2.09,
262,84,131,2.11,
265,84,131,2.13,
265,84,131,2.15,
244,84,131,2.17,
263,84,131,2.19,
263,84,131,2.21,
269,85,131,2.23,
274,86,131,2.25,
279,86,131,2.27,
274,86,131,2.29,
274,86,131,2.31,
274,86,131,2.33,
269,85,131,2.35,
269,85,132,2.37,
264,84,132,2.39,
300,84,132,2.41,
300,83,133,2.43,
279,81,133,2.45,
257,80,133,2.47,
274,81,133,2.49,
283,81,132,2.52,
283,81,132,2.54,
278,82,132,2.56,
287,82,133,2.58,
287,83,133,2.60,
292,83,133,2.62,
289,83,133,2.64,
282,82,133,2.66,
283,83,132,2.68,
289,83,132,2.70,
289,83,132,2.72,
287,83,132,2.74,
292,84,132,2.76,
291,83,132,2.79,
285,82,133,2.81,
284,83,133,2.83,
284,83,133,2.85,
286,84,134,2.87,
286,83,134,2.89,
290,84,134,2.91,
285,84,135,2.93,
293,83,135,2.95,
305,84,135,2.97,
282,83,135,2.99,
282,83,136,3.01,
276,81,136,3.04,
316,73,136,3.06,
308,72,136,3.08,
300,71,136,3.10,
285,70,136,3.12,
292,70,136,3.14,
292,70,136,3.16,
300,71,136,3.18,
307,72,136,3.20,
307,72,136,3.23,
299,71,136,3.25,
305,72,136,3.27,
332,73,136,3.29,
424,66,137,3.31,
387,63,136,3.33,
334,58,136,3.36,
247,72,136,3.38,
310,70,136,3.40,
300,68,136,3.42,
300,66,136,3.44,
294,66,136,3.47,
302,67,136,3.49,
302,67,138,3.51,
302,67,139,3.53,
302,67,139,3.55,
310,68,139,3.57,
318,69,139,3.59,
300,69,139,3.61,
300,68,139,3.64,
287,67,139,3.66,
307,68,140,3.68,
307,68,140,3.70,
305,67,140,3.72,
306,68,139,3.74,
304,67,139,3.76,
306,68,138,3.78,
320,70,138,3.80,
312,69,137,3.83,
310,68,137,3.85,
305,69,135,3.87,
319,70,134,3.89,
339,68,134,3.91,
339,68,134,3.93,
330,67,136,3.96,
330,67,137,3.98,
330,67,137,4.00,
321,66,138,4.02,
410,62,138,4.04,
383,60,138,4.06,
350,58,138,4.09,
317,55,139,4.11,
297,53,139,4.13,
304,54,138,4.15,
287,53,138,4.18,
361,67,138,4.20,
336,64,138,4.22,
318,61,138,4.24,
295,60,139,4.26,
304,61,138,4.28,
323,63,138,4.30,
324,63,138,4.33,
290,57,137,4.35,
326,57,137,4.37,
319,52,137,4.39,
292,53,138,4.41,
311,54,139,4.43,
312,55,140,4.45,
290,53,141,4.47,
299,53,142,4.50,
354,74,142,4.52,
350,72,142,4.54,
328,69,143,4.56,
311,68,142,4.58,
316,68,142,4.60,
314,68,142,4.62,
315,66,141,4.65,
315,56,140,4.67,
304,55,139,4.69,
293,54,137,4.71,
274,53,137,4.73,
292,54,138,4.75,
357,60,139,4.77,
331,51,139,4.79,
263,51,140,4.82,
283,53,140,4.84,
281,53,140,4.86,
294,55,140,4.88,
293,54,140,4.90,
323,57,140,4.92,
291,67,140,4.94,
319,66,140,4.96,
305,66,139,4.98,
300,66,139,5.01,
294,65,138,5.03,
292,65,138,5.05,
292,65,138,5.07,
295,65,138,5.09,
302,66,137,5.11,
302,66,137,5.13,
250,81,137,5.15,
315,82,138,5.17,
318,82,138,5.19,
281,95,139,5.22,
322,94,140,5.24,
317,94,139,5.26,
348,95,138,5.28,
347,94,138,5.30,
311,92,138,5.32,
299,91,138,5.35,
330,94,138,5.37,
358,97,138,5.39,
370,99,139,5.41,
369,101,139,5.43,
327,92,139,5.46,
314,89,139,5.48,
284,85,140,5.50,
289,86,140,5.52,
281,81,141,5.54,
301,81,141,5.56,
302,82,141,5.58,
306,81,142,5.61,
301,81,142,5.63,
307,82,141,5.65,
313,83,141,5.67,
311,82,141,5.69,
301,82,142,5.71,
305,82,143,5.73,
305,82,143,5.75,
305,82,145,5.78,
303,82,145,5.80,
298,81,145,5.82,
299,82,144,5.84,
362,90,144,5.86,
347,88,142,5.88,
316,84,142,5.90,
280,79,140,5.93,
283,79,139,5.95,
289,80,139,5.97,
295,81,139,5.99,
282,79,140,6.01,
283,79,140,6.03,
293,81,140,6.05,
269,86,140,6.07,
345,97,140,6.09,
338,97,139,6.11,
328,98,138,6.14,
345,99,138,6.16,
345,99,138,6.18,
347,99,138,6.20,
352,100,138,6.22,
323,94,139,6.25,
375,91,139,6.27,
328,83,139,6.29,
318,83,140,6.31,
318,83,140,6.33,
323,84,141,6.36,
323,84,141,6.38,
309,82,142,6.40,
288,82,142,6.42,
308,82,142,6.44,
315,83,143,6.46,
315,83,143,6.48,
308,82,144,6.51,
310,83,145,6.53,
315,83,145,6.55,
315,83,145,6.57,
315,83,145,6.59,
313,82,145,6.61,
295,80,144,6.64,
287,78,144,6.66,
364,78,144,6.68,
324,73,144,6.70,
324,73,143,6.72,
517,70,142,6.74,
365,58,142,6.76,
353,57,141,6.79,
242,70,141,6.81,
301,69,141,6.83,
286,67,142,6.85,
302,67,142,6.88,
310,68,142,6.90,
297,67,142,6.92,
285,67,142,6.94,
293,68,143,6.96,
309,69,144,6.98,
316,69,144,7.00,
483,64,144,7.02,
436,62,142,7.04,
317,52,141,7.07,
342,55,141,7.09,
324,67,141,7.11,
360,71,142,7.14,
351,70,143,7.16,
340,68,143,7.18,
472,66,144,7.20,
426,62,144,7.22,
348,57,144,7.25,
336,56,144,7.27,
261,55,143,7.30,
330,69,143,7.32,
322,68,143,7.34,
313,67,143,7.36,
305,66,0,7.38,
305,66,144,7.40,
296,65,144,7.42,
306,66,145,7.45,
306,67,145,7.47,
306,67,144,7.49,
300,65,144,7.51,
302,66,143,7.53,
310,67,142,7.55,
316,67,142,7.57,
307,66,142,7.59,
301,66,143,7.62,
301,66,143,7.64,
310,68,143,7.66,
414,61,143,7.68,
412,60,142,7.70,
310,52,142,7.72,
389,59,142,7.75,
402,57,141,7.77,
389,56,141,7.79,
275,49,139,7.82,
349,69,139,7.84,
315,68,140,7.86,
321,66,140,7.88,
315,66,142,7.90,
452,65,143,7.93,
366,58,143,7.95,
341,55,143,7.97,
378,59,143,7.99,
245,75,143,8.02,
303,73,143,8.04,
323,73,144,8.06,
312,72,144,8.08,
305,71,144,8.10,
306,72,145,8.12,
312,71,145,8.15,
311,72,145,8.17,
305,71,144,8.19,
302,70,144,8.21,
297,70,144,8.23,
297,70,143,8.25,
239,70,142,8.27,
316,76,141,8.29,
314,75,140,8.31,
306,74,139,8.34,
286,74,138,8.36,
293,73,138,8.38,
324,72,138,8.40,
459,70,138,8.42,
407,60,138,8.44,
312,53,138,8.47,
315,54,139,8.49,
318,54,139,8.51,
327,54,140,8.53,
280,54,141,8.55,
298,53,140,8.58,
335,70,139,8.60,
301,66,139,8.62,
299,66,138,8.64,
301,66,138,8.66,
301,66,137,8.68,
290,65,137,8.70,
290,65,137,8.72,
311,67,137,8.74,
331,68,137,8.77,
315,68,138,8.79,
304,67,138,8.81,
321,67,139,8.83,
304,67,139,8.85,
319,66,140,8.87,
412,63,141,8.89,
396,60,141,8.92,
268,50,140,8.94,
331,56,140,8.96,
320,55,140,8.98,
340,56,140,9.00,
272,57,140,9.03,
258,49,140,9.05,
273,56,141,9.07,
328,69,141,9.09,
308,67,141,9.11,
299,66,141,9.13,
299,66,141,9.15,
311,67,141,9.18,
307,67,139,9.20,
290,65,139,9.22,
324,69,138,9.24,
307,67,138,9.26,
299,66,140,9.28,
299,66,140,9.30,
315,67,141,9.32,
297,66,141,9.35,
314,67,141,9.37,
304,66,141,9.39,
313,67,141,9.41,
312,67,141,9.43,
309,67,141,9.45,
317,67,140,9.47,
308,66,140,9.50,
299,65,139,9.52,
291,64,139,9.54,
300,66,138,9.56,
316,67,138,9.58,
360,66,138,9.60,
344,54,138,9.62,
336,55,139,9.65,
290,50,139,9.67,
328,48,139,9.69,
279,50,138,9.71,
300,51,138,9.73,
296,51,138,9.75,
340,69,138,9.77,
302,65,139,9.79,
300,65,139,9.82,
301,66,139,9.84,
311,67,139,9.86,
283,64,139,9.88,
301,65,138,9.90,
318,67,138,9.92,
293,66,138,9.94,
284,64,139,9.96,
299,65,139,9.99,
446,64,140,10.01,
292,51,140,10.03,
304,53,140,10.05,
260,48,139,10.07,
302,52,139,10.09,
310,53,138,10.11,
313,53,138,10.14,
302,52,138,10.16,
314,66,138,10.18,
315,67,138,10.20,
322,67,139,10.22,
320,66,140,10.24,
318,69,139,10.26,
329,67,139,10.29,
320,66,139,10.31,
305,65,138,10.33,
297,64,138,10.35,
305,65,137,10.37,
314,66,137,10.39,
312,65,137,10.41,
305,65,137,10.44,
305,66,138,10.46,
322,67,138,10.48,
323,68,138,10.50,
323,67,138,10.52,
322,65,138,10.54,
303,65,139,10.56,
303,66,139,10.59,
311,66,139,10.61,
312,66,139,10.63,
313,67,140,10.65,
310,66,140,10.67,
308,65,140,10.69,
302,65,140,10.71,
310,66,140,10.74,
323,67,140,10.76,
331,66,141,10.78,
306,65,141,10.80,
299,65,141,10.82,
308,66,141,10.84,
316,67,140,10.86,
308,66,140,10.89,
309,66,140,10.91,
324,68,140,10.93,
333,69,140,10.95,
350,69,140,10.97,
323,68,140,10.99,
315,67,140,11.02,
306,66,139,11.04,
298,65,137,11.06,
306,66,136,11.08,
310,70,136,11.10,
342,69,136,11.12,
341,68,137,11.14,
321,68,138,11.17,
331,69,140,11.19,
323,69,141,11.21,
354,70,142,11.23,
372,72,142,11.25,
351,69,141,11.28,
335,68,142,11.30,
334,68,141,11.32,
343,69,141,11.34,
339,68,141,11.36,
331,67,141,11.39,
322,66,141,11.41,
313,65,142,11.43,
313,66,141,11.45,
313,66,141,11.47,
313,66,141,11.50,
316,67,141,11.52,
333,68,141,11.54,
342,69,141,11.56,
331,67,141,11.58,
325,68,140,11.60,
333,68,140,11.63,
333,68,140,11.65,
333,68,140,11.67,
324,67,140,11.69,
324,67,141,11.71,
333,68,141,11.73,
333,68,141,11.76,
324,67,142,11.78,
322,66,142,11.80,
298,64,142,11.82,
316,67,142,11.84,
342,69,144,11.86,
342,69,145,11.89,
333,68,144,11.91,
333,68,144,11.93,
333,68,144,11.95,
333,68,144,11.97,
333,68,143,12.00,
331,67,143,12.02,
324,67,143,12.04,
303,65,143,12.06,
305,64,142,12.08,
306,66,142,12.10,
316,67,142,12.13,
324,67,141,12.15,
324,67,141,12.17,
317,65,141,12.19,
340,62,141,12.21,
330,61,141,12.23,
320,60,141,12.26,
323,60,140,12.28,
330,61,140,12.30,
333,60,140,12.32,
331,60,139,12.34,
333,60,140,12.37,
333,60,140,12.39,
331,60,141,12.41,
301,58,142,12.43,
310,58,142,12.45,
308,57,143,12.47,
300,57,143,12.50,
298,57,144,12.52,
295,57,143,12.54,
309,58,143,12.56,
319,59,142,12.58,
329,60,142,12.60,
328,60,141,12.62,
328,60,141,12.65,
318,59,141,12.67,
298,57,141,12.69,
298,57,142,12.71,
288,56,142,12.73,
288,56,144,12.75,
298,57,144,12.77,
298,57,145,12.79,
299,58,145,12.82,
318,59,146,12.84,
319,59,146,12.86,
319,59,146,12.88,
318,59,147,12.90,
319,59,147,12.92,
319,59,147,12.94,
308,58,147,12.97,
308,58,147,12.99,
309,59,148,13.01,
311,58,148,13.03,
308,58,148,13.05,
298,57,148,13.07,
308,58,148,13.09,
308,58,147,13.11,
308,58,147,13.14,
306,58,147,13.16,
306,58,147,13.18,
297,57,147,13.20,
297,57,148,13.22,
300,58,148,13.24,
306,58,148,13.26,
306,58,149,13.28,
306,58,149,13.31,
306,58,149,13.33,
304,58,150,13.35,
304,58,149,13.37,
306,58,149,13.39,
306,58,149,13.41,
306,58,148,13.43,
306,58,148,13.45,
304,57,148,13.48,
295,56,148,13.50,
295,57,148,13.52,
230,60,148,13.54,
334,73,148,13.56,
310,66,149,13.58,
306,65,149,13.60,
309,66,149,13.62,
301,66,149,13.64,
308,66,148,13.67,
299,65,147,13.69,
298,65,145,13.71,
316,67,146,13.73,
317,67,145,13.75,
307,66,145,13.77,
299,65,145,13.79,
298,65,145,13.81,
462,63,145,13.84,
306,52,144,13.86,
324,60,144,13.88,
201,52,144,13.90,
348,70,143,13.93,
322,69,143,13.95,
312,68,143,13.97,
329,68,143,13.99,
308,67,143,14.01,
302,67,143,14.03,
313,67,143,14.05,
308,66,143,14.08,
441,64,143,14.10,
266,56,143,14.12,
395,74,143,14.14,
325,67,143,14.16,
468,61,142,14.19,
342,55,143,14.21,
335,57,143,14.23,
340,70,143,14.26,
311,68,143,14.28,
299,66,143,14.30,
299,66,143,14.32,
307,67,144,14.34,
307,67,144,14.36,
313,67,145,14.38,
298,66,145,14.41,
290,65,145,14.43,
298,66,145,14.45,
299,67,145,14.47,
299,66,145,14.49,
298,66,145,14.51,
288,65,145,14.53,
393,62,146,14.55,
355,57,146,14.57,
314,55,145,14.60,
326,56,145,14.62,
278,53,144,14.64,
263,74,144,14.66,
347,71,144,14.68,
327,68,144,14.71,
332,66,144,14.73,
444,65,145,14.75,
396,62,145,14.77,
261,80,145,14.80,
382,77,144,14.82,
321,72,144,14.84,
297,68,143,14.86,
285,67,143,14.88,
294,67,144,14.91,
292,67,144,14.93,
297,68,145,14.95,
293,69,145,14.97,
293,69,145,14.99,
286,68,145,15.01,
288,68,145,15.03,
293,69,144,15.05,
310,69,144,15.07,
302,68,144,15.09,
346,69,144,15.12,
347,69,144,15.14,
335,67,144,15.16,
306,64,144,15.18,
328,64,142,15.20,
459,62,141,15.22,
416,58,140,15.25,
361,55,140,15.27,
375,59,140,15.30,
306,50,142,15.32,
318,51,143,15.34,
326,56,144,15.36,
253,58,145,15.38,
373,69,146,15.41,
286,64,146,15.43,
295,65,146,15.45,
320,67,147,15.47,
301,66,147,15.49,
299,65,146,15.51,
304,65,146,15.53,
292,65,146,15.56,
422,53,146,15.58,
306,53,146,15.60,
307,54,145,15.62,
309,54,145,15.64,
315,54,145,15.66,
284,52,145,15.68,
315,54,145,15.71,
233,73,146,15.73,
322,67,146,15.75,
315,65,146,15.77,
308,65,147,15.79,
300,64,147,15.81,
300,64,146,15.83,
308,65,145,15.85,
317,66,145,15.88,
326,67,145,15.90,
335,68,145,15.92,
344,69,144,15.94,
354,71,144,15.96,
380,73,144,15.98,
341,69,145,16.01,
343,68,146,16.03,
407,58,146,16.05,
366,56,146,16.07,
330,55,147,16.10,
327,67,147,16.12,
325,65,147,16.14,
318,65,147,16.16,
327,66,147,16.19,
324,64,148,16.21,
378,53,148,16.23,
382,56,147,16.25,
389,53,146,16.28,
392,54,146,16.30,
262,63,145,16.32,
318,64,145,16.34,
293,63,145,16.37,
294,64,145,16.39,
301,64,146,16.41,
309,65,146,16.43,
301,64,147,16.45,
386,64,147,16.47,
348,55,148,16.49,
349,55,148,16.52,
303,68,148,16.54,
350,69,148,16.56,
339,68,148,16.58,
321,66,148,16.60,
500,64,148,16.63,
469,61,148,16.65,
382,71,147,16.67,
511,56,147,16.70,
390,57,147,16.72,
263,66,147,16.74,
307,65,147,16.76,
307,64,147,16.78,
299,64,147,16.81,
303,65,148,16.83,
300,66,148,16.85,
305,64,148,16.87,
298,64,148,16.89,
315,66,148,16.91,
315,66,148,16.93,
313,65,147,16.95,
322,75,147,16.98,
378,73,148,17.00,
376,72,149,17.02,
418,70,150,17.04,
507,68,150,17.07,
352,56,150,17.09,
370,59,150,17.11,
366,59,149,17.14,
255,70,149,17.16,
331,70,148,17.18,
306,67,148,17.20,
306,67,148,17.23,
298,66,148,17.25,
296,65,149,17.27,
309,67,149,17.29,
304,67,149,17.31,
296,66,149,17.33,
294,65,149,17.35,
294,66,149,17.37,
295,66,149,17.39,
294,66,148,17.42,
303,67,147,17.44,
302,67,147,17.46,
310,68,147,17.48,
308,67,147,17.50,
293,66,146,17.52,
291,65,146,17.54,
286,66,145,17.56,
