
RIDE SUMMARY,
Total Time, 47.8, Minutes, 
Total Distance, 21.37, MI, 
AVG Power, 363, 
MAX Power, 637, 
AVG RPM, 73, 
MAX RPM, 101, 
AVG HR, 81, 
MAX HR, 154, 
CAL, 0, 

RIDE DATA, 
Power, RPM, HR, DISTANCE,
293,70,0,0.00,
338,74,119,0.01,
351,76,119,0.03,
346,74,119,0.06,
337,72,136,0.08,
313,70,119,0.10,
300,68,119,0.12,
289,67,119,0.14,
288,66,119,0.16,
289,67,119,0.19,
297,69,119,0.21,
325,72,120,0.23,
325,71,119,0.25,
293,67,119,0.27,
350,74,119,0.29,
341,73,119,0.31,
325,71,119,0.34,
321,71,119,0.36,
321,71,119,0.38,
312,70,119,0.40,
320,71,119,0.42,
329,73,120,0.44,
328,71,119,0.47,
300,68,119,0.49,
291,67,119,0.51,
280,66,119,0.53,
296,68,120,0.55,
309,71,137,0.57,
328,72,119,0.59,
328,72,119,0.61,
328,72,120,0.64,
328,73,136,0.66,
353,73,134,0.68,
340,71,137,0.70,
346,70,136,0.72,
343,70,137,0.75,
343,70,120,0.77,
334,69,134,0.79,
327,81,134,0.81,
353,80,137,0.83,
339,79,137,0.86,
338,78,135,0.88,
335,78,119,0.90,
335,78,137,0.92,
333,77,120,0.94,
326,76,134,0.97,
317,77,135,0.99,
371,78,154,1.01,
362,76,119,1.03,
338,74,119,1.05,
338,74,120,1.08,
330,73,119,1.10,
329,72,119,1.12,
346,75,135,1.14,
342,75,119,1.16,
364,75,120,1.19,
363,74,119,1.21,
347,73,119,1.23,
347,73,119,1.25,
347,73,135,1.28,
347,73,119,1.30,
347,73,119,1.32,
346,72,119,1.34,
338,72,119,1.36,
338,72,137,1.39,
338,72,119,1.41,
338,73,120,1.43,
347,73,119,1.45,
338,72,119,1.48,
330,71,121,1.50,
330,72,135,1.52,
347,73,119,1.54,
347,73,119,1.56,
347,73,119,1.59,
346,72,119,1.61,
337,72,133,1.63,
328,70,119,1.65,
329,71,119,1.67,
325,71,119,1.70,
337,72,120,1.72,
337,73,135,1.74,
346,73,119,1.76,
354,74,119,1.78,
354,74,119,1.81,
354,74,118,1.83,
354,74,136,1.85,
354,74,119,1.87,
350,73,119,1.90,
346,74,119,1.92,
354,74,119,1.94,
354,74,120,1.96,
338,74,135,1.98,
353,75,119,2.01,
353,74,119,2.03,
349,74,119,2.05,
349,73,120,2.07,
345,73,136,2.10,
353,74,119,2.12,
362,76,113,2.14,
