
RIDE SUMMARY,
Total Time, 30.7, Minutes, 
Total Distance, 18.47, MI, 
AVG Power, 301, 
MAX Power, 553, 
AVG RPM, 68, 
MAX RPM, 94, 
AVG HR, 127, 
MAX HR, 165, 
CAL, 0, 

STAGE_1_SUMMARY,
Stage Time, 30.2, Minutes, 
Total Distance, 18.30, MI, 
AVG Power, 303, 
MAX Power, 553, 
AVG HR, 128, 
MAX HR, 165, 

RIDE DATA, 
Power, RPM, HR, DISTANCE,
236,84,0,0.00,
231,84,0,0.01,
229,81,0,0.03,
142,78,0,0.05,
154,81,0,0.08,
152,83,0,0.09,
161,84,0,0.10,
164,85,37,0.12,
153,80,74,0.14,
149,80,74,0.15,
290,90,74,0.17,
277,88,74,0.18,
257,82,0,0.20,
233,79,74,0.23,
223,78,74,0.26,
224,78,75,0.28,
224,77,76,0.30,
227,78,75,0.32,
231,79,74,0.35,
226,78,73,0.37,
221,77,73,0.39,
171,68,73,0.42,
230,79,75,0.44,
220,78,77,0.46,
220,76,79,0.48,
220,77,79,0.50,
220,77,80,0.52,
215,76,79,0.55,
220,77,79,0.57,
236,80,79,0.59,
229,78,77,0.61,
230,79,77,0.64,
230,79,77,0.66,
229,79,78,0.68,
229,79,78,0.70,
228,78,78,0.73,
223,78,78,0.75,
207,82,78,0.77,
245,83,79,0.79,
239,81,79,0.82,
230,78,81,0.84,
226,78,83,0.87,
216,78,88,0.89,
228,79,91,0.91,
292,75,94,0.93,
281,75,97,0.96,
222,64,97,0.99,
228,65,97,1.02,
235,67,96,1.04,
254,69,95,1.06,
245,67,95,1.09,
242,61,95,1.11,
261,63,96,1.14,
254,63,98,1.16,
266,63,98,1.19,
252,63,98,1.21,
252,62,99,1.24,
249,61,100,1.26,
235,61,100,1.29,
246,61,102,1.31,
244,63,103,1.34,
282,66,104,1.36,
273,67,105,1.39,
262,65,106,1.42,
397,78,107,1.45,
261,63,107,1.47,
262,64,107,1.51,
231,59,106,1.53,
232,60,106,1.56,
261,63,106,1.58,
277,66,106,1.61,
283,66,107,1.63,
292,68,107,1.66,
313,69,107,1.69,
356,75,108,1.72,
307,69,108,1.75,
297,67,109,1.79,
302,69,108,1.82,
298,68,107,1.85,
296,67,107,1.88,
293,68,107,1.91,
279,65,107,1.94,
284,63,106,1.97,
276,62,105,2.00,
366,70,104,2.03,
277,63,103,2.06,
262,60,103,2.09,
262,59,103,2.12,
251,59,102,2.15,
321,66,102,2.17,
228,55,102,2.20,
243,57,102,2.23,
249,59,102,2.25,
382,73,103,2.28,
282,61,105,2.30,
326,67,106,2.34,
300,64,106,2.37,
281,61,108,2.40,
275,62,109,2.43,
297,63,111,2.45,
352,70,114,2.48,
244,64,117,2.51,
242,57,124,2.54,
242,57,125,2.57,
242,57,125,2.60,
232,55,125,2.62,
227,55,126,2.64,
254,59,126,2.67,
323,62,129,2.69,
311,55,129,2.72,
242,54,130,2.75,
240,55,130,2.78,
267,56,130,2.80,
320,61,131,2.83,
290,60,131,2.86,
275,57,131,2.89,
242,56,131,2.92,
265,56,131,2.94,
309,60,131,2.97,
291,59,129,2.99,
262,57,129,3.02,
304,61,129,3.05,
264,56,128,3.08,
258,56,128,3.11,
272,57,128,3.13,
269,56,129,3.16,
253,55,130,3.19,
262,56,130,3.21,
263,57,131,3.24,
253,55,131,3.27,
256,57,131,3.29,
345,65,133,3.32,
342,64,133,3.35,
288,59,133,3.38,
280,59,131,3.42,
334,64,130,3.45,
337,67,129,3.48,
354,66,129,3.52,
361,66,129,3.55,
252,55,128,3.59,
255,57,128,3.62,
300,60,127,3.65,
315,62,126,3.68,
249,75,126,3.71,
319,75,125,3.74,
304,73,125,3.76,
305,72,125,3.80,
304,73,125,3.83,
304,73,125,3.86,
296,72,0,3.89,
280,70,124,3.92,
288,71,123,3.95,
281,70,122,3.98,
296,71,122,4.01,
293,72,120,4.03,
293,72,120,4.06,
286,71,119,4.09,
284,71,117,4.12,
298,72,115,4.15,
299,71,115,4.18,
287,71,115,4.21,
295,72,116,4.24,
281,70,117,4.27,
328,76,118,4.30,
298,71,118,4.33,
297,71,119,4.36,
304,72,119,4.39,
289,70,119,4.42,
291,71,120,4.45,
298,73,122,4.48,
308,73,123,4.51,
301,74,124,4.54,
303,72,127,4.57,
295,71,129,4.60,
287,71,129,4.63,
302,72,131,4.66,
288,71,131,4.69,
292,70,0,4.72,
288,71,131,4.75,
294,71,131,4.78,
294,70,131,4.81,
288,71,132,4.84,
294,71,132,4.86,
300,72,132,4.89,
315,74,133,4.92,
306,72,133,4.95,
320,73,134,4.98,
314,74,134,5.01,
307,73,134,5.05,
251,72,135,5.08,
292,71,135,5.11,
243,65,136,5.13,
291,71,137,5.16,
303,70,136,5.19,
294,72,135,5.22,
301,72,136,5.25,
312,74,136,5.28,
314,75,136,5.31,
281,70,137,5.34,
289,71,136,5.37,
281,70,136,5.40,
274,69,136,5.43,
275,70,136,5.46,
289,71,135,5.48,
290,72,135,5.51,
295,72,135,5.54,
302,73,136,5.57,
295,72,137,5.60,
308,73,137,5.63,
302,73,0,5.66,
280,70,137,5.69,
215,73,137,5.72,
302,91,136,5.75,
296,92,135,5.77,
284,90,135,5.80,
252,94,133,5.83,
458,91,132,5.86,
297,77,130,5.89,
333,76,129,5.93,
341,77,129,5.96,
272,68,133,5.99,
330,75,136,6.03,
339,77,137,6.05,
339,77,136,6.09,
263,76,136,6.12,
299,77,137,6.15,
303,77,137,6.18,
312,77,138,6.21,
302,77,138,6.24,
318,76,138,6.27,
299,78,0,6.31,
302,76,137,6.34,
312,78,137,6.37,
321,79,136,6.40,
321,79,136,6.43,
319,78,137,6.46,
314,78,138,6.49,
314,78,138,6.52,
412,76,140,6.55,
369,73,142,6.59,
499,82,143,6.63,
315,67,144,6.67,
312,66,145,6.71,
313,67,146,6.74,
322,68,146,6.77,
346,75,147,6.80,
344,74,148,6.84,
333,73,148,6.87,
330,73,148,6.90,
327,73,148,6.94,
327,72,0,6.97,
341,72,148,7.00,
322,72,147,7.04,
317,72,146,7.07,
318,72,145,7.10,
310,72,145,7.13,
317,72,144,7.17,
309,71,144,7.20,
317,72,147,7.23,
333,72,153,7.26,
331,72,153,7.29,
332,72,158,7.32,
349,74,163,7.36,
357,75,165,7.39,
357,75,165,7.43,
356,75,165,7.46,
355,75,165,7.50,
354,74,165,7.53,
338,73,165,7.57,
336,72,165,7.60,
321,71,165,7.64,
322,71,165,7.67,
312,72,165,7.70,
320,72,165,7.73,
310,57,165,7.77,
288,66,164,7.80,
357,65,163,7.83,
319,63,162,7.86,
300,60,159,7.89,
296,59,157,7.93,
291,60,155,7.96,
347,65,153,7.99,
380,60,152,8.02,
357,66,151,8.05,
356,67,150,8.09,
327,63,149,8.12,
412,64,150,8.16,
376,68,153,8.20,
377,69,154,8.23,
388,69,154,8.27,
407,71,154,8.31,
374,67,151,8.35,
376,68,150,8.39,
377,68,149,8.42,
378,67,147,8.46,
428,73,144,8.50,
302,63,142,8.54,
315,65,142,8.58,
314,67,138,8.61,
333,68,137,8.64,
342,70,136,8.67,
350,71,136,8.71,
349,70,135,8.74,
330,68,132,8.78,
322,68,130,8.81,
276,69,129,8.85,
320,75,129,8.88,
320,75,129,8.91,
305,73,132,8.94,
291,71,135,8.97,
295,72,137,9.00,
296,73,139,9.03,
317,75,138,9.06,
300,72,138,9.09,
317,75,139,9.12,
314,73,139,9.15,
300,73,139,9.18,
300,73,140,9.21,
323,75,141,9.24,
353,75,141,9.27,
351,74,142,9.31,
335,73,143,9.34,
330,71,143,9.38,
334,73,144,9.41,
332,73,144,9.44,
339,72,144,9.47,
278,66,144,9.51,
297,69,144,9.54,
309,70,144,9.57,
307,69,145,9.60,
301,69,145,9.63,
317,71,145,9.66,
318,72,145,9.69,
317,71,146,9.72,
313,70,148,9.75,
298,68,149,9.78,
300,70,150,9.82,
332,73,151,9.85,
341,74,151,9.88,
374,72,151,9.91,
445,67,151,9.94,
392,64,150,9.98,
328,59,149,10.03,
348,60,147,10.06,
349,60,147,10.10,
255,50,146,10.13,
327,58,146,10.16,
340,69,147,10.19,
388,69,147,10.22,
359,66,150,10.26,
331,62,150,10.30,
312,60,148,10.33,
363,66,145,10.37,
363,66,142,10.40,
358,66,140,10.43,
335,64,141,10.47,
339,63,142,10.51,
322,62,144,10.54,
303,60,143,10.57,
322,62,141,10.60,
341,64,141,10.64,
339,63,0,10.67,
330,62,138,10.70,
324,63,136,10.74,
321,62,134,10.77,
321,62,133,10.80,
311,64,133,10.83,
292,59,0,10.86,
292,59,134,10.90,
297,62,135,10.93,
270,51,137,10.96,
281,53,139,11.00,
354,59,140,11.03,
205,44,139,11.06,
298,62,137,11.09,
300,54,133,11.11,
240,48,131,11.15,
243,50,129,11.18,
270,51,126,11.21,
335,58,123,11.24,
376,68,121,11.26,
356,66,119,11.30,
336,64,119,11.33,
328,64,118,11.37,
344,64,118,11.40,
325,62,120,11.44,
299,60,121,11.47,
334,63,121,11.50,
325,62,123,11.53,
299,60,125,11.57,
297,60,127,11.60,
308,61,128,11.63,
317,62,129,11.66,
317,62,129,11.69,
309,62,129,11.72,
316,62,128,11.75,
262,65,128,11.78,
302,76,128,11.82,
327,77,128,11.84,
325,76,128,11.88,
304,74,128,11.91,
304,74,127,11.94,
292,75,0,11.97,
316,76,0,12.00,
362,77,127,12.03,
353,76,128,12.06,
335,73,128,12.10,
319,71,128,12.13,
317,70,131,12.17,
306,70,132,12.20,
301,69,132,12.23,
298,69,132,12.26,
294,69,132,12.29,
304,70,132,12.32,
301,70,133,12.35,
302,68,133,12.38,
300,69,133,12.41,
300,70,133,12.44,
