
RIDE SUMMARY,
Total Time, 48.1, Minutes, 
Total Distance, 20.05, MI, 
AVG Power, 299, 
MAX Power, 582, 
AVG RPM, 68, 
MAX RPM, 89, 
AVG HR, 138, 
MAX HR, 153, 
CAL, 0, 

STAGE_1_SUMMARY,
Stage Time, 45.0, Minutes, 
Total Distance, -nan, MI, 
AVG Power, 305, 
MAX Power, 582, 
AVG HR, 140, 
MAX HR, 153, 

RIDE DATA, 
Power, RPM, HR, DISTANCE,
90,86,0,0.00,
157,87,0,0.00,
152,85,0,0.02,
141,82,0,0.04,
137,80,0,0.05,
129,77,0,0.07,
123,76,0,0.08,
123,77,85,0.10,
126,78,85,0.12,
129,78,85,0.13,
129,78,85,0.15,
129,78,85,0.16,
129,78,85,0.18,
129,78,85,0.19,
128,77,87,0.21,
126,77,90,0.22,
127,77,93,0.24,
181,86,95,0.26,
176,85,95,0.27,
177,86,95,0.29,
205,85,93,0.31,
205,85,92,0.32,
281,83,91,0.34,
270,81,90,0.36,
254,79,90,0.38,
234,78,91,0.40,
242,77,91,0.42,
236,76,94,0.44,
236,76,97,0.46,
236,76,98,0.48,
247,78,102,0.50,
258,80,108,0.52,
259,80,109,0.54,
258,79,110,0.56,
253,79,110,0.58,
247,78,111,0.60,
242,77,112,0.62,
253,79,114,0.64,
253,80,114,0.66,
253,79,115,0.68,
253,79,116,0.70,
253,79,117,0.72,
253,80,117,0.74,
264,81,119,0.76,
265,81,120,0.78,
257,79,120,0.80,
258,80,121,0.82,
258,80,122,0.84,
263,80,123,0.86,
258,80,124,0.88,
253,79,124,0.90,
258,80,125,0.92,
258,80,126,0.94,
258,80,126,0.96,
257,80,126,0.98,
257,80,126,1.00,
263,81,127,1.02,
262,80,127,1.04,
262,81,127,1.06,
257,80,127,1.08,
252,79,127,1.10,
246,78,127,1.12,
247,79,128,1.14,
257,80,128,1.16,
264,82,128,1.18,
275,83,127,1.20,
275,84,127,1.22,
275,83,127,1.24,
275,83,0,1.26,
270,83,127,1.28,
274,83,127,1.30,
280,84,129,1.32,
275,84,129,1.34,
279,83,130,1.36,
269,82,129,1.38,
269,83,128,1.40,
286,85,126,1.42,
292,86,125,1.44,
286,85,124,1.47,
286,85,126,1.49,
286,85,128,1.51,
285,84,132,1.53,
279,83,133,1.55,
275,83,133,1.57,
275,83,134,1.59,
275,83,134,1.61,
275,83,134,1.63,
280,84,134,1.65,
280,84,134,1.67,
280,84,134,1.69,
280,84,135,1.71,
280,84,135,1.73,
286,85,135,1.75,
286,85,136,1.78,
286,85,136,1.80,
286,85,136,1.82,
286,85,136,1.84,
292,86,136,1.86,
292,86,136,1.88,
286,85,136,1.90,
286,85,135,1.92,
286,85,135,1.94,
286,85,134,1.96,
286,85,134,1.98,
