
RIDE SUMMARY,
Total Time, 46.5, Minutes, 
Total Distance, 20.01, MI, 
AVG Power, 324, 
MAX Power, 558, 
AVG RPM, 71, 
MAX RPM, 101, 
AVG HR, 143, 
MAX HR, 158, 
CAL, 0, 

STAGE_1_SUMMARY,
Stage Time, 43.6, Minutes, 
Total Distance, -nan, MI, 
AVG Power, 330, 
MAX Power, 558, 
AVG HR, 146, 
MAX HR, 158, 

RIDE DATA, 
Power, RPM, HR, DISTANCE,
206,69,0,0.00,
213,70,0,0.01,
224,72,0,0.03,
227,72,0,0.05,
221,71,0,0.07,
220,70,18,0.09,
216,70,56,0.11,
221,71,76,0.12,
205,73,77,0.14,
202,75,80,0.16,
219,77,82,0.18,
219,77,84,0.20,
214,76,84,0.22,
215,77,86,0.24,
214,76,90,0.26,
204,73,94,0.27,
193,72,96,0.29,
193,72,97,0.31,
198,73,96,0.33,
202,73,96,0.35,
195,72,93,0.37,
205,75,92,0.38,
217,78,93,0.40,
229,83,93,0.42,
240,86,94,0.44,
242,88,93,0.46,
249,89,92,0.48,
254,89,91,0.50,
254,88,91,0.52,
246,87,90,0.54,
243,86,90,0.56,
237,86,90,0.58,
239,85,90,0.60,
235,85,91,0.62,
249,89,91,0.64,
265,93,90,0.66,
276,93,90,0.68,
265,90,89,0.70,
249,88,90,0.72,
309,99,92,0.74,
296,97,94,0.76,
285,94,95,0.78,
273,93,95,0.80,
273,93,98,0.82,
278,94,102,0.84,
266,91,110,0.86,
264,90,113,0.88,
259,90,115,0.90,
260,94,118,0.92,
277,93,118,0.94,
270,92,118,0.96,
269,92,119,0.98,
269,92,120,1.00,
268,91,120,1.02,
263,90,120,1.04,
259,91,119,1.06,
264,91,120,1.08,
264,91,121,1.10,
259,90,123,1.12,
259,90,124,1.14,
264,91,124,1.16,
269,92,124,1.18,
269,92,125,1.21,
264,91,125,1.23,
266,96,125,1.25,
286,95,126,1.27,
281,94,126,1.29,
278,94,126,1.31,
278,94,127,1.33,
273,93,126,1.35,
273,93,126,1.37,
273,93,126,1.39,
272,92,126,1.41,
271,93,125,1.43,
272,94,125,1.45,
277,93,126,1.47,
273,93,126,1.49,
273,93,127,1.51,
278,95,128,1.53,
288,96,127,1.55,
293,97,126,1.57,
293,96,125,1.59,
285,95,123,1.62,
277,94,121,1.64,
277,96,121,1.66,
297,98,123,1.68,
298,98,126,1.70,
284,94,129,1.72,
270,92,131,1.74,
267,93,131,1.76,
272,93,131,1.78,
272,93,132,1.80,
272,93,133,1.82,
267,92,133,1.84,
321,88,133,1.86,
308,86,133,1.88,
288,83,133,1.91,
285,83,133,1.93,
297,84,133,1.95,
340,63,133,1.97,
335,63,133,1.99,
320,63,133,2.01,
302,56,132,2.04,
273,57,133,2.06,
292,59,133,2.08,
300,59,133,2.10,
305,60,134,2.12,
300,60,134,2.14,
300,59,134,2.16,
303,59,133,2.18,
299,60,133,2.20,
298,60,132,2.23,
308,60,132,2.25,
310,62,131,2.27,
322,61,131,2.29,
314,59,130,2.31,
341,63,130,2.33,
333,62,130,2.35,
332,61,130,2.38,
317,60,130,2.40,
299,58,131,2.42,
298,59,131,2.44,
305,60,131,2.46,
326,62,131,2.48,
321,61,131,2.50,
