
RIDE SUMMARY,
Total Time, 47.3, Minutes, 
Total Distance, 19.70, MI, 
AVG Power, 299, 
MAX Power, 482, 
AVG RPM, 72, 
MAX RPM, 98, 
AVG HR, 144, 
MAX HR, 158, 
CAL, 0, 

STAGE_1_SUMMARY,
Stage Time, 45.4, Minutes, 
Total Distance, -nan, MI, 
AVG Power, 302, 
MAX Power, 482, 
AVG HR, 146, 
MAX HR, 158, 

RIDE DATA, 
Power, RPM, HR, DISTANCE,
222,83,0,0.00,
294,80,0,0.01,
266,74,0,0.03,
232,70,0,0.05,
226,69,0,0.07,
218,68,45,0.09,
218,68,91,0.11,
217,67,91,0.12,
265,75,92,0.14,
253,73,93,0.16,
242,72,95,0.18,
230,70,96,0.20,
224,69,97,0.22,
225,70,99,0.24,
231,70,104,0.26,
230,70,104,0.28,
228,69,107,0.30,
239,78,109,0.32,
190,79,110,0.34,
225,87,110,0.35,
220,86,111,0.37,
220,86,111,0.39,
220,86,112,0.41,
216,85,113,0.43,
212,84,114,0.45,
206,82,116,0.47,
197,80,116,0.49,
193,80,118,0.51,
199,80,119,0.52,
193,80,118,0.54,
193,80,116,0.56,
192,79,117,0.58,
187,79,117,0.60,
187,79,118,0.61,
238,91,120,0.63,
238,91,121,0.65,
237,91,122,0.67,
328,90,122,0.69,
297,88,123,0.71,
285,86,123,0.73,
264,87,122,0.75,
269,88,122,0.77,
274,89,123,0.79,
268,87,123,0.81,
264,87,123,0.83,
270,88,124,0.85,
270,88,124,0.87,
267,88,124,0.89,
267,88,124,0.91,
273,89,125,0.93,
273,89,125,0.95,
268,88,125,0.98,
263,86,125,1.00,
256,85,125,1.02,
252,85,125,1.04,
256,86,125,1.06,
261,88,125,1.08,
266,88,126,1.10,
266,89,126,1.12,
271,90,126,1.14,
276,90,126,1.16,
276,90,126,1.18,
275,90,126,1.20,
271,89,127,1.22,
274,89,127,1.24,
289,89,128,1.26,
287,88,129,1.28,
285,87,129,1.30,
275,86,130,1.32,
258,86,130,1.34,
273,87,131,1.36,
251,86,131,1.38,
245,85,132,1.40,
260,85,132,1.42,
246,85,133,1.44,
261,85,133,1.46,
266,87,133,1.48,
298,88,133,1.50,
296,87,134,1.52,
279,84,134,1.54,
280,85,134,1.57,
296,86,134,1.59,
300,89,135,1.61,
329,90,134,1.63,
317,88,134,1.65,
304,86,134,1.67,
287,85,134,1.69,
297,85,135,1.71,
297,85,135,1.73,
289,84,135,1.76,
288,84,136,1.78,
290,84,136,1.80,
290,84,137,1.82,
290,84,137,1.84,
284,83,137,1.86,
283,82,137,1.88,
277,82,137,1.90,
277,82,137,1.92,
263,83,137,1.94,
283,84,137,1.96,
284,84,137,1.98,
274,84,137,2.00,
284,84,137,2.03,
278,83,137,2.05,
272,82,137,2.07,
265,80,137,2.09,
261,80,138,2.11,
261,80,138,2.13,
261,80,138,2.15,
268,79,138,2.17,
482,74,138,2.19,
