
RIDE SUMMARY,
Total Time, 46.7, Minutes, 
Total Distance, 19.84, MI, 
AVG Power, 318, 
MAX Power, 555, 
AVG RPM, 75, 
MAX RPM, 101, 
AVG HR, 144, 
MAX HR, 161, 
CAL, 0, 

STAGE_1_SUMMARY,
Stage Time, 44.6, Minutes, 
Total Distance, 19.21, MI, 
AVG Power, 327, 
MAX Power, 555, 
AVG HR, 146, 
MAX HR, 161, 

RIDE DATA, 
Power, RPM, HR, DISTANCE,
72,80,0,0.00,
137,81,0,0.00,
134,79,0,0.02,
122,76,0,0.03,
119,75,0,0.05,
132,76,0,0.07,
130,76,37,0.08,
122,75,60,0.10,
121,74,82,0.11,
121,75,88,0.13,
115,74,87,0.14,
117,72,86,0.16,
109,72,86,0.17,
116,72,86,0.19,
110,71,87,0.20,
115,72,88,0.22,
115,72,89,0.23,
115,72,88,0.25,
114,71,88,0.26,
110,70,88,0.28,
109,70,88,0.29,
110,71,88,0.31,
113,72,88,0.32,
114,72,88,0.34,
114,71,87,0.35,
113,71,87,0.37,
113,72,86,0.38,
118,74,86,0.40,
121,74,85,0.41,
121,74,84,0.43,
118,73,84,0.44,
117,72,83,0.46,
114,72,82,0.47,
138,79,80,0.49,
127,76,79,0.50,
123,79,78,0.52,
133,79,79,0.53,
135,79,80,0.55,
133,79,82,0.57,
137,80,85,0.58,
137,80,85,0.60,
136,81,88,0.61,
141,81,90,0.63,
283,82,93,0.64,
264,80,94,0.66,
245,79,93,0.68,
265,80,93,0.70,
274,81,91,0.72,
274,81,92,0.74,
269,80,92,0.76,
266,80,99,0.78,
256,81,102,0.80,
250,80,105,0.82,
269,81,107,0.85,
275,82,110,0.86,
275,82,111,0.89,
269,81,112,0.91,
281,85,113,0.93,
296,86,116,0.95,
284,84,117,0.97,
272,82,117,0.99,
266,81,117,1.01,
278,83,117,1.03,
330,91,117,1.05,
313,89,118,1.07,
300,86,119,1.09,
290,85,121,1.11,
301,87,124,1.13,
301,87,0,1.16,
270,87,127,1.18,
286,94,126,1.20,
286,92,128,1.22,
271,90,129,1.24,
261,89,129,1.26,
266,89,130,1.28,
268,88,130,1.30,
265,89,131,1.32,
266,90,131,1.34,
264,89,131,1.36,
264,89,131,1.38,
264,89,131,1.40,
304,86,131,1.42,
281,85,132,1.44,
290,85,132,1.46,
286,85,131,1.48,
282,84,131,1.50,
291,84,131,1.53,
277,84,131,1.55,
286,83,133,1.57,
280,83,134,1.59,
282,83,135,1.61,
282,83,134,1.63,
270,82,133,1.65,
275,82,133,1.67,
275,82,133,1.69,
275,82,134,1.71,
282,84,134,1.73,
285,84,134,1.75,
285,84,134,1.77,
288,85,134,1.79,
243,87,134,1.81,
305,101,134,1.84,
300,100,134,1.86,
296,99,134,1.88,
290,97,133,1.90,
286,97,133,1.92,
281,96,134,1.94,
286,97,134,1.96,
291,98,136,1.98,
296,99,136,2.00,
291,98,136,2.02,
291,98,136,2.04,
281,96,0,2.06,
276,93,0,2.09,
288,81,136,2.11,
321,83,137,2.13,
300,84,137,2.15,
305,84,138,2.17,
299,83,139,2.19,
314,84,139,2.21,
298,83,138,2.23,
292,82,138,2.25,
289,81,137,2.28,
295,81,137,2.30,
278,80,137,2.32,
270,78,137,2.34,
265,78,137,2.36,
268,78,137,2.38,
270,79,137,2.40,
336,80,137,2.42,
319,78,137,2.44,
314,77,137,2.46,
314,77,137,2.48,
315,78,137,2.51,
313,78,138,2.53,
321,79,139,2.55,
322,78,140,2.57,
321,78,140,2.59,
319,78,141,2.61,
326,79,141,2.64,
324,78,0,2.66,
319,78,142,2.68,
319,78,142,2.70,
326,79,142,2.72,
334,80,143,2.74,
334,80,143,2.77,
331,79,143,2.79,
319,78,143,2.81,
304,76,143,2.83,
304,76,143,2.85,
312,78,143,2.87,
324,79,0,2.90,
319,78,142,2.92,
311,77,142,2.94,
326,79,142,2.96,
333,80,142,2.98,
333,80,143,3.00,
326,79,143,3.02,
485,61,144,3.05,
352,61,144,3.07,
364,63,144,3.09,
366,62,144,3.12,
281,72,144,3.14,
332,72,146,3.16,
351,73,146,3.18,
356,73,146,3.20,
339,85,146,3.23,
332,84,145,3.25,
319,82,146,3.27,
317,81,146,3.29,
378,64,148,3.31,
386,64,148,3.34,
375,64,148,3.36,
363,62,146,3.38,
352,61,145,3.41,
342,60,144,3.43,
329,58,145,3.45,
291,55,146,3.47,
246,63,147,3.49,
341,76,149,3.52,
335,76,148,3.54,
325,74,148,3.56,
311,73,148,3.58,
311,73,148,3.60,
312,74,148,3.62,
329,73,147,3.64,
317,73,147,3.67,
309,73,146,3.69,
317,74,146,3.71,
325,75,146,3.73,
319,74,146,3.75,
328,73,146,3.77,
319,73,146,3.80,
338,57,146,3.82,
336,57,146,3.84,
336,57,145,3.86,
349,58,144,3.88,
286,53,143,3.91,
303,54,143,3.93,
316,55,143,3.95,
340,71,145,3.97,
340,71,145,3.99,
341,72,147,4.01,
340,71,147,4.04,
340,71,148,4.06,
338,70,148,4.08,
332,70,0,4.10,
334,71,0,4.12,
340,71,147,4.15,
340,71,146,4.17,
340,71,145,4.19,
340,71,0,4.21,
332,70,145,4.23,
441,68,145,4.26,
351,60,145,4.28,
340,59,146,4.30,
332,58,145,4.32,
307,56,146,4.35,
253,56,146,4.37,
342,74,147,4.39,
337,73,148,4.41,
326,73,148,4.43,
321,72,148,4.45,
334,72,149,4.47,
325,71,148,4.50,
317,73,148,4.52,
341,73,147,4.54,
342,73,146,4.56,
342,73,146,4.58,
333,72,146,4.61,
324,71,147,4.63,
324,71,148,4.65,
324,71,148,4.67,
333,72,147,4.69,
341,73,147,4.72,
333,72,147,4.74,
339,72,147,4.76,
360,65,147,4.78,
350,64,146,4.80,
365,64,145,4.83,
365,64,146,4.85,
280,61,145,4.87,
337,75,145,4.89,
344,76,145,4.91,
362,76,145,4.94,
332,74,145,4.96,
326,74,146,4.98,
321,73,146,5.00,
344,74,145,5.02,
324,74,145,5.05,
319,73,145,5.07,
316,73,145,5.09,
319,73,145,5.11,
332,73,146,5.13,
332,73,150,5.15,
332,73,150,5.18,
332,73,148,5.20,
332,73,148,5.22,
332,73,147,5.24,
358,73,145,5.26,
347,57,144,5.29,
348,57,144,5.31,
348,57,144,5.33,
332,70,145,5.35,
321,72,145,5.38,
343,75,145,5.40,
358,76,145,5.42,
356,75,146,5.44,
342,74,146,5.46,
342,74,146,5.49,
322,74,146,5.51,
231,75,146,5.53,
323,91,146,5.55,
317,90,147,5.57,
317,90,149,5.59,
323,91,150,5.62,
323,91,150,5.64,
317,90,150,5.66,
317,90,149,5.68,
317,90,149,5.70,
317,90,149,5.72,
311,89,148,5.75,
312,89,148,5.77,
323,91,148,5.79,
328,96,148,5.81,
347,95,147,5.83,
347,95,147,5.85,
340,93,148,5.88,
329,92,147,5.90,
323,91,147,5.92,
334,91,147,5.94,
372,84,147,5.96,
364,83,147,5.99,
364,83,148,6.01,
358,83,148,6.03,
356,81,148,6.05,
335,80,148,6.08,
331,79,149,6.10,
241,79,148,6.12,
296,89,148,6.14,
301,90,148,6.16,
301,90,148,6.18,
301,90,148,6.21,
301,90,149,6.23,
313,92,149,6.25,
330,95,149,6.27,
335,96,149,6.29,
324,94,151,6.31,
355,90,151,6.33,
346,86,151,6.36,
332,84,150,6.38,
332,84,148,6.40,
326,83,148,6.42,
326,83,148,6.44,
332,84,148,6.47,
333,85,149,6.49,
333,84,148,6.51,
326,83,148,6.53,
319,82,148,6.55,
383,82,148,6.58,
371,80,148,6.60,
351,78,148,6.62,
351,78,148,6.64,
351,78,148,6.67,
343,77,148,6.69,
343,77,148,6.71,
316,77,148,6.73,
477,75,148,6.75,
409,68,150,6.78,
389,67,151,6.80,
349,65,151,6.82,
348,86,150,6.85,
363,86,150,6.87,
335,85,149,6.89,
350,84,149,6.91,
350,84,149,6.93,
320,83,149,6.96,
313,80,150,6.98,
312,79,150,7.00,
311,80,150,7.02,
308,79,150,7.04,
291,79,150,7.06,
307,79,149,7.09,
304,79,149,7.11,
299,79,149,7.13,
307,79,149,7.15,
308,80,149,7.17,
321,81,149,7.19,
438,80,149,7.21,
391,63,148,7.23,
368,61,149,7.26,
193,59,149,7.28,
309,78,149,7.30,
319,78,149,7.32,
317,78,149,7.35,
317,78,149,7.37,
318,78,149,7.39,
327,78,149,7.41,
368,78,149,7.43,
349,76,148,7.45,
356,76,147,7.48,
385,75,147,7.50,
471,67,146,7.52,
446,64,146,7.55,
272,64,145,7.57,
391,78,145,7.60,
364,77,145,7.62,
349,75,145,7.64,
360,75,146,7.66,
358,75,147,7.68,
350,74,148,7.71,
350,74,150,7.73,
350,74,149,7.75,
348,73,149,7.77,
341,73,149,7.80,
339,72,148,7.82,
333,72,148,7.84,
331,72,147,7.86,
324,71,148,7.88,
324,71,149,7.91,
459,69,150,7.93,
442,67,150,7.95,
398,64,150,7.97,
372,63,150,8.00,
370,62,150,8.02,
352,60,150,8.04,
233,82,150,8.07,
348,82,151,8.09,
348,82,152,8.11,
348,82,152,8.13,
348,82,152,8.15,
346,81,153,8.18,
333,80,153,8.20,
333,80,153,8.22,
333,80,152,8.24,
331,79,151,8.26,
324,78,151,8.29,
324,79,151,8.31,
338,80,150,8.33,
333,80,150,8.35,
335,79,150,8.37,
360,78,150,8.40,
352,77,150,8.42,
350,77,150,8.44,
349,77,151,8.46,
344,76,151,8.49,
343,76,151,8.51,
335,75,151,8.53,
325,74,150,8.55,
317,73,150,8.57,
316,73,151,8.60,
324,74,151,8.62,
333,76,152,8.64,
338,76,152,8.66,
329,74,152,8.68,
307,72,152,8.70,
315,73,152,8.73,
324,75,152,8.75,
339,76,152,8.77,
331,75,151,8.79,
329,75,150,8.81,
329,75,149,8.83,
331,75,149,8.86,
328,74,150,8.88,
339,76,150,8.90,
337,75,150,8.92,
331,75,150,8.94,
323,74,150,8.97,
324,74,149,8.99,
324,74,149,9.01,
344,74,149,9.03,
384,62,149,9.05,
363,59,149,9.08,
320,58,148,9.10,
366,78,147,9.12,
279,79,146,9.14,
349,89,147,9.16,
343,88,148,9.19,
335,86,150,9.21,
330,86,150,9.23,
328,85,150,9.25,
323,85,150,9.27,
323,85,150,9.30,
322,84,151,9.32,
310,83,151,9.34,
360,83,151,9.36,
446,64,151,9.38,
421,62,153,9.41,
382,58,153,9.43,
336,55,154,9.45,
316,69,154,9.48,
332,70,154,9.50,
350,73,154,9.52,
350,72,154,9.54,
347,71,153,9.56,
340,71,152,9.59,
336,71,151,9.61,
323,86,151,9.63,
329,87,151,9.65,
336,88,151,9.67,
329,87,151,9.70,
323,86,152,9.72,
345,86,152,9.74,
321,86,152,9.76,
337,85,152,9.78,
306,83,152,9.80,
351,75,152,9.83,
351,75,152,9.85,
334,75,152,9.87,
350,75,151,9.89,
348,74,151,9.92,
325,72,150,9.94,
471,63,151,9.96,
401,62,151,9.98,
387,61,152,10.01,
220,59,153,10.03,
354,81,153,10.05,
381,80,153,10.07,
370,78,153,10.10,
356,77,154,10.12,
348,76,154,10.14,
271,77,155,10.16,
349,88,154,10.19,
336,86,153,10.21,
325,84,153,10.23,
314,84,153,10.25,
333,84,154,10.27,
313,84,154,10.30,
339,88,154,10.32,
300,82,154,10.34,
310,83,153,10.36,
310,84,153,10.38,
311,83,152,10.40,
298,81,152,10.42,
305,79,152,10.45,
328,61,152,10.47,
339,63,152,10.49,
351,64,152,10.51,
337,62,152,10.53,
333,61,151,10.56,
328,61,151,10.58,
337,62,151,10.60,
339,62,152,10.62,
317,60,152,10.64,
307,59,153,10.67,
307,59,154,10.69,
318,61,156,10.71,
336,62,155,10.73,
350,62,155,10.75,
348,61,155,10.77,
331,61,156,10.80,
328,60,156,10.82,
326,59,156,10.84,
328,60,156,10.86,
327,60,155,10.88,
348,62,155,10.91,
349,63,154,10.93,
356,62,154,10.95,
317,59,154,10.97,
313,58,154,10.99,
296,58,154,11.02,
325,60,154,11.04,
352,63,154,11.06,
345,62,154,11.08,
323,60,0,11.10,
319,60,156,11.12,
323,60,157,11.15,
324,61,158,11.17,
334,62,157,11.19,
343,62,156,11.21,
333,61,153,11.23,
313,59,154,11.26,
319,63,154,11.28,
354,63,155,11.30,
333,61,156,11.32,
333,61,156,11.34,
343,62,156,11.37,
344,63,157,11.39,
343,61,157,11.41,
323,60,157,11.43,
303,58,157,11.45,
323,60,157,11.48,
344,63,157,11.50,
353,63,157,11.52,
341,61,157,11.54,
323,60,157,11.56,
323,60,157,11.58,
334,62,158,11.61,
346,64,158,11.63,
351,62,158,11.65,
341,61,158,11.67,
334,62,158,11.69,
351,62,158,11.72,
341,61,158,11.74,
332,61,158,11.76,
349,62,158,11.78,
347,62,158,11.81,
372,75,158,11.83,
320,69,158,11.85,
322,70,158,11.87,
