
RIDE SUMMARY,
Total Time, 46.4, Minutes, 
Total Distance, 19.23, MI, 
AVG Power, 292, 
MAX Power, 547, 
AVG RPM, 69, 
MAX RPM, 104, 
AVG HR, 130, 
MAX HR, 149, 
CAL, 0, 

STAGE_1_SUMMARY,
Stage Time, 43.7, Minutes, 
Total Distance, -nan, MI, 
AVG Power, 302, 
MAX Power, 547, 
AVG HR, 132, 
MAX HR, 149, 

RIDE DATA, 
Power, RPM, HR, DISTANCE,
116,81,0,0.00,
114,81,0,0.00,
112,80,0,0.02,
97,75,0,0.03,
130,77,0,0.05,
135,78,37,0.06,
126,75,56,0.08,
126,75,74,0.10,
124,74,74,0.11,
120,74,74,0.13,
119,73,75,0.14,
113,71,76,0.16,
113,71,78,0.17,
112,70,80,0.19,
111,69,83,0.20,
106,69,83,0.22,
106,69,84,0.23,
105,68,86,0.25,
104,68,85,0.26,
104,69,85,0.28,
108,70,85,0.29,
108,70,85,0.30,
108,70,85,0.32,
108,71,85,0.33,
117,71,85,0.35,
109,71,86,0.36,
108,71,85,0.38,
111,72,85,0.39,
111,72,85,0.41,
136,81,85,0.42,
130,79,85,0.44,
127,76,86,0.45,
119,75,85,0.47,
116,74,85,0.48,
126,74,85,0.50,
117,73,84,0.51,
138,78,84,0.53,
138,79,84,0.54,
141,80,84,0.56,
132,80,85,0.58,
142,79,85,0.59,
140,80,87,0.61,
143,80,87,0.62,
142,79,87,0.64,
142,80,87,0.66,
141,80,87,0.67,
169,81,0,0.69,
172,81,88,0.71,
172,81,89,0.72,
172,81,90,0.74,
172,81,90,0.76,
176,80,90,0.78,
177,80,92,0.79,
185,82,93,0.81,
220,83,94,0.83,
248,84,94,0.85,
248,84,93,0.87,
248,83,92,0.89,
243,83,88,0.91,
243,83,84,0.92,
243,83,78,0.94,
238,83,78,0.96,
273,89,78,0.98,
268,88,0,1.00,
258,86,79,1.02,
258,86,81,1.04,
263,88,83,1.06,
268,88,85,1.08,
263,87,86,1.10,
262,86,88,1.13,
262,87,89,1.15,
263,87,90,1.17,
262,86,90,1.19,
258,86,89,1.21,
253,85,88,1.23,
253,86,86,1.25,
258,86,84,1.27,
258,86,83,1.29,
258,86,85,1.31,
263,87,86,1.33,
263,87,87,1.35,
262,86,87,1.37,
258,86,87,1.39,
258,86,87,1.41,
258,86,85,1.43,
258,86,84,1.45,
258,86,83,1.47,
258,86,82,1.49,
258,86,82,1.51,
258,86,82,1.53,
258,86,81,1.55,
258,86,81,1.57,
253,85,81,1.59,
258,86,82,1.61,
263,87,83,1.63,
273,89,83,1.65,
317,89,83,1.67,
310,87,85,1.69,
290,85,86,1.71,
290,85,86,1.73,
284,84,88,1.75,
283,83,88,1.77,
278,83,89,1.79,
279,84,89,1.81,
284,84,88,1.83,
289,84,88,1.85,
344,66,87,1.88,
344,65,88,1.90,
315,63,87,1.92,
295,60,85,1.94,
277,58,83,1.96,
292,59,81,1.98,
300,61,83,2.00,
305,62,85,2.03,
307,63,90,2.05,
304,62,90,2.07,
318,62,96,2.09,
308,61,99,2.11,
280,58,103,2.13,
278,57,108,2.15,
268,57,115,2.17,
258,56,115,2.19,
262,57,0,2.21,
271,58,120,2.23,
301,62,120,2.26,
318,63,129,2.28,
324,63,131,2.30,
322,62,132,2.32,
282,60,132,2.34,
252,71,132,2.36,
324,71,133,2.38,
324,70,133,2.40,
330,68,133,2.43,
294,66,134,2.45,
290,65,135,2.47,
297,66,135,2.49,
281,66,136,2.51,
294,67,137,2.53,
303,67,137,2.55,
301,67,138,2.57,
301,67,138,2.59,
310,68,137,2.62,
311,69,138,2.64,
310,68,138,2.66,
319,69,138,2.68,
317,68,139,2.70,
302,67,139,2.72,
302,67,140,2.74,
319,68,142,2.77,
341,71,143,2.79,
300,69,141,2.81,
352,68,138,2.83,
371,58,137,2.85,
371,58,137,2.87,
325,55,136,2.90,
321,54,134,2.92,
335,56,134,2.94,
346,56,134,2.96,
344,56,134,2.99,
369,58,135,3.01,
393,60,135,3.03,
345,54,135,3.05,
357,75,136,3.08,
355,73,136,3.10,
350,72,136,3.12,
322,70,136,3.14,
305,68,137,3.16,
299,67,138,3.18,
291,67,138,3.21,
303,66,139,3.23,
272,65,139,3.25,
291,65,139,3.27,
292,67,138,3.29,
303,67,137,3.31,
308,68,137,3.33,
292,66,137,3.35,
292,66,138,3.37,
300,67,139,3.39,
301,68,139,3.42,
316,69,139,3.44,
316,69,138,3.46,
411,67,137,3.48,
400,63,136,3.50,
349,60,137,3.52,
338,59,137,3.55,
338,59,137,3.57,
286,54,136,3.59,
289,55,136,3.61,
347,59,136,3.63,
277,53,136,3.66,
285,59,136,3.68,
325,57,136,3.70,
296,55,137,3.72,
347,71,138,3.74,
347,71,137,3.76,
