
RIDE SUMMARY,
Total Time, 45.9, Minutes, 
Total Distance, 26.79, MI, 
AVG Power, 292, 
MAX Power, 460, 
AVG RPM, 67, 
MAX RPM, 115, 
AVG HR, 132, 
MAX HR, 160, 
CAL, 0, 

STAGE_1_SUMMARY,
Stage Time, 45.0, Minutes, 
Total Distance, 26.49, MI, 
AVG Power, 295, 
MAX Power, 460, 
AVG HR, 133, 
MAX HR, 160, 

RIDE DATA, 
Power, RPM, HR, DISTANCE,
153,92,0,0.00,
151,91,0,0.00,
145,88,0,0.02,
139,86,0,0.03,
137,86,0,0.05,
157,89,0,0.06,
187,89,75,0.08,
175,85,75,0.09,
174,84,75,0.11,
169,86,75,0.13,
176,86,76,0.15,
180,87,77,0.17,
178,87,79,0.18,
172,85,83,0.20,
172,85,88,0.22,
173,85,95,0.24,
171,83,95,0.25,
166,85,97,0.27,
170,86,100,0.29,
156,81,102,0.30,
193,91,105,0.32,
198,93,105,0.33,
193,91,105,0.35,
191,91,104,0.37,
198,93,105,0.39,
200,94,105,0.41,
197,93,106,0.43,
193,92,106,0.45,
192,92,105,0.47,
193,92,107,0.49,
186,90,107,0.51,
186,90,108,0.53,
191,93,110,0.55,
196,92,112,0.57,
194,90,112,0.59,
190,91,112,0.60,
206,103,111,0.62,
228,101,111,0.64,
211,97,111,0.67,
222,95,111,0.69,
217,94,111,0.71,
200,96,111,0.73,
213,98,113,0.75,
209,97,114,0.77,
208,97,116,0.79,
210,95,115,0.82,
210,95,114,0.84,
199,93,112,0.86,
300,95,109,0.88,
291,94,109,0.90,
291,94,0,0.93,
275,91,108,0.96,
270,90,108,0.99,
252,79,0,1.02,
270,90,108,1.04,
268,88,108,1.07,
211,78,115,1.09,
211,80,116,1.12,
242,99,120,1.14,
250,100,123,1.16,
246,99,124,1.19,
242,98,125,1.21,
239,99,124,1.24,
234,96,125,1.26,
226,94,125,1.28,
230,95,125,1.31,
231,97,124,1.33,
238,97,121,1.35,
232,93,120,1.38,
216,89,0,1.40,
215,90,121,1.42,
233,91,121,1.44,
244,89,123,1.47,
