
RIDE SUMMARY,
Total Time, 54.3, Minutes, 
Total Distance, 21.83, MI, 
AVG Power, 277, 
MAX Power, 561, 
AVG RPM, 64, 
MAX RPM, 104, 
AVG HR, 132, 
MAX HR, 156, 
CAL, 0, 

STAGE_1_SUMMARY,
Stage Time, 48.9, Minutes, 
Total Distance, -nan, MI, 
AVG Power, 289, 
MAX Power, 561, 
AVG HR, 135, 
MAX HR, 156, 

RIDE DATA, 
Power, RPM, HR, DISTANCE,
161,61,0,0.00,
139,64,0,0.01,
151,68,0,0.02,
160,69,0,0.04,
161,67,0,0.05,
150,67,0,0.07,
145,65,19,0.09,
142,65,38,0.11,
142,65,79,0.12,
92,49,80,0.14,
13,19,80,0.15,
12,16,82,0.17,
0,3,84,0.17,
0,3,88,0.18,
151,70,91,0.18,
161,70,80,0.19,
153,69,81,0.21,
145,66,81,0.22,
150,68,81,0.24,
150,68,82,0.26,
145,67,84,0.27,
147,65,84,0.29,
151,65,85,0.30,
142,65,85,0.32,
148,65,85,0.34,
154,66,86,0.35,
154,67,90,0.37,
160,68,89,0.39,
154,69,91,0.40,
165,69,91,0.42,
164,69,92,0.44,
165,70,92,0.45,
162,69,93,0.47,
162,69,97,0.49,
160,69,99,0.51,
165,70,102,0.52,
165,70,103,0.54,
164,70,105,0.56,
161,69,105,0.57,
161,69,105,0.59,
170,71,105,0.61,
170,71,103,0.62,
165,70,103,0.64,
165,70,103,0.66,
170,71,103,0.68,
170,71,103,0.69,
170,71,103,0.71,
169,71,102,0.73,
158,69,101,0.75,
157,68,101,0.76,
156,68,102,0.78,
170,71,104,0.80,
170,71,104,0.81,
165,70,103,0.83,
160,69,102,0.85,
159,69,102,0.86,
155,68,102,0.88,
150,67,104,0.90,
147,66,106,0.91,
155,67,106,0.93,
167,71,106,0.95,
177,73,105,0.96,
163,73,104,0.98,
173,72,104,1.00,
163,70,105,1.02,
155,69,107,1.03,
155,68,107,1.05,
154,68,107,1.07,
164,71,107,1.08,
174,73,107,1.10,
174,73,107,1.12,
175,73,107,1.14,
175,73,105,1.15,
175,73,106,1.17,
179,74,103,1.19,
174,73,103,1.21,
170,73,103,1.22,
175,73,103,1.24,
174,73,102,1.26,
173,72,103,1.28,
173,73,103,1.29,
173,73,104,1.31,
175,73,105,1.33,
177,74,105,1.34,
177,74,105,1.36,
173,73,105,1.38,
169,72,106,1.40,
173,73,106,1.41,
173,73,106,1.43,
173,73,106,1.45,
173,74,105,1.47,
192,75,106,1.48,
170,73,105,1.50,
183,76,104,1.52,
187,76,104,1.54,
224,74,103,1.56,
219,73,104,1.57,
216,72,104,1.59,
245,77,104,1.61,
219,79,103,1.63,
253,89,104,1.65,
244,87,105,1.67,
233,84,107,1.69,
224,83,109,1.71,
219,83,111,1.73,
229,84,112,1.75,
219,83,115,1.77,
223,83,117,1.79,
223,83,118,1.80,
283,85,118,1.82,
284,84,117,1.84,
254,82,116,1.86,
