
RIDE SUMMARY,
Total Time, 53.9, Minutes, 
Total Distance, 22.01, MI, 
AVG Power, 284, 
MAX Power, 591, 
AVG RPM, 64, 
MAX RPM, 83, 
AVG HR, 0, 
MAX HR, 0, 
CAL, 0, 

STAGE_1_SUMMARY,
Stage Time, 47.2, Minutes, 
Total Distance, -nan, MI, 
AVG Power, 305, 
MAX Power, 591, 
AVG HR, 0, 
MAX HR, 0, 

RIDE DATA, 
Power, RPM, HR, DISTANCE,
156,64,0,0.00,
167,63,0,0.01,
166,62,0,0.03,
161,62,0,0.04,
147,61,0,0.06,
154,61,0,0.08,
151,60,0,0.09,
146,59,0,0.11,
144,59,0,0.13,
105,61,0,0.14,
174,75,0,0.16,
144,70,0,0.17,
145,71,0,0.19,
153,71,0,0.21,
138,70,0,0.22,
141,68,0,0.24,
138,67,0,0.26,
132,67,0,0.27,
133,67,0,0.29,
134,67,0,0.31,
131,67,0,0.32,
133,67,0,0.34,
132,66,0,0.35,
130,64,0,0.37,
123,64,0,0.38,
124,64,0,0.40,
121,64,0,0.42,
121,64,0,0.43,
125,65,0,0.45,
124,64,0,0.46,
121,64,0,0.48,
120,64,0,0.49,
124,64,0,0.51,
120,64,0,0.52,
120,64,0,0.54,
121,65,0,0.55,
127,65,0,0.57,
122,64,0,0.58,
120,64,0,0.60,
124,65,0,0.61,
123,64,0,0.63,
120,64,0,0.65,
119,64,0,0.66,
119,64,0,0.68,
124,65,0,0.69,
120,64,0,0.71,
120,64,0,0.72,
125,66,0,0.74,
124,65,0,0.75,
120,64,0,0.77,
120,64,0,0.78,
120,64,0,0.80,
120,64,0,0.81,
120,64,0,0.83,
120,64,0,0.84,
120,65,0,0.86,
124,65,0,0.87,
120,64,0,0.89,
120,65,0,0.91,
124,65,0,0.92,
120,64,0,0.94,
120,64,0,0.95,
124,65,0,0.97,
124,65,0,0.98,
124,65,0,1.00,
120,64,0,1.01,
120,64,0,1.03,
120,64,0,1.04,
120,64,0,1.06,
117,63,0,1.07,
117,63,0,1.09,
115,62,0,1.10,
114,63,0,1.12,
118,64,0,1.13,
118,63,0,1.15,
117,63,0,1.16,
117,63,0,1.18,
117,63,0,1.19,
116,62,0,1.21,
114,62,0,1.22,
118,64,0,1.24,
119,65,0,1.25,
124,65,0,1.27,
124,65,0,1.29,
124,65,0,1.30,
124,64,0,1.32,
119,64,0,1.33,
118,63,0,1.35,
114,62,0,1.36,
113,62,0,1.38,
113,63,0,1.39,
116,63,0,1.41,
117,63,0,1.42,
112,63,0,1.44,
115,63,0,1.45,
120,64,0,1.47,
121,64,0,1.48,
113,63,0,1.50,
117,63,0,1.51,
113,64,0,1.53,
125,64,0,1.54,
126,64,0,1.56,
126,64,0,1.57,
126,64,0,1.59,
126,64,0,1.60,
126,64,0,1.62,
126,64,0,1.64,
126,64,0,1.65,
126,64,0,1.67,
126,64,0,1.68,
125,63,0,1.70,
122,63,0,1.71,
141,77,0,1.73,
176,77,0,1.74,
176,78,0,1.76,
184,79,0,1.78,
184,79,0,1.80,
175,76,0,1.81,
170,75,0,1.83,
167,74,0,1.85,
168,75,0,1.87,
168,75,0,1.88,
168,75,0,1.90,
167,74,0,1.92,
163,74,0,1.93,
168,75,0,1.95,
168,76,0,1.97,
172,76,0,1.99,
256,76,0,2.00,
242,73,0,2.02,
227,71,0,2.04,
233,71,0,2.06,
239,73,0,2.08,
259,74,0,2.10,
234,73,0,2.12,
251,73,0,2.14,
251,74,0,2.16,
257,74,0,2.18,
264,75,0,2.20,
438,63,0,2.22,
346,61,0,2.24,
249,51,0,2.27,
267,54,0,2.29,
272,52,0,2.31,
314,57,0,2.33,
239,69,0,2.35,
284,68,0,2.37,
275,67,0,2.39,
261,65,0,2.41,
256,65,0,2.43,
256,66,0,2.45,
