
RIDE SUMMARY,
Total Time, 49.8, Minutes, 
Total Distance, 21.19, MI, 
AVG Power, 312, 
MAX Power, 628, 
AVG RPM, 71, 
MAX RPM, 99, 
AVG HR, 144, 
MAX HR, 161, 
CAL, 0, 

STAGE_1_SUMMARY,
Stage Time, 46.2, Minutes, 
Total Distance, 19.93, MI, 
AVG Power, 322, 
MAX Power, 628, 
AVG HR, 146, 
MAX HR, 161, 

RIDE DATA, 
Power, RPM, HR, DISTANCE,
161,72,0,0.00,
186,78,0,0.00,
186,78,0,0.02,
178,76,0,0.04,
178,76,0,0.06,
173,75,0,0.08,
173,75,0,0.09,
178,76,0,0.11,
178,76,0,0.13,
145,77,93,0.15,
176,84,92,0.16,
172,83,92,0.18,
167,81,92,0.20,
161,80,92,0.21,
171,79,93,0.23,
166,77,95,0.25,
158,75,98,0.27,
154,75,101,0.28,
153,75,103,0.30,
152,75,105,0.32,
149,74,105,0.33,
150,75,106,0.35,
153,76,106,0.37,
153,75,106,0.38,
151,75,106,0.40,
150,75,105,0.42,
152,75,105,0.43,
150,75,105,0.45,
152,75,106,0.47,
148,74,106,0.48,
148,74,106,0.50,
139,73,106,0.51,
143,73,105,0.53,
143,74,104,0.55,
147,74,104,0.56,
147,74,103,0.58,
147,74,103,0.60,
147,74,102,0.61,
143,73,101,0.63,
140,72,101,0.65,
140,72,100,0.66,
143,74,101,0.68,
202,77,101,0.69,
272,83,102,0.71,
264,81,103,0.73,
239,78,103,0.75,
234,76,102,0.77,
241,75,102,0.79,
234,75,102,0.81,
232,75,103,0.83,
224,75,105,0.85,
227,74,106,0.87,
226,80,108,0.89,
226,80,108,0.90,
229,81,108,0.92,
227,80,108,0.94,
218,79,109,0.96,
217,79,110,0.98,
217,79,110,1.00,
218,79,111,1.02,
217,79,111,1.04,
212,80,111,1.06,
216,78,112,1.07,
203,76,113,1.09,
202,76,114,1.11,
201,75,115,1.13,
198,75,115,1.15,
197,75,115,1.17,
196,75,114,1.19,
202,76,114,1.20,
197,75,114,1.22,
229,82,115,1.24,
228,82,116,1.26,
228,82,117,1.28,
229,82,119,1.30,
230,79,120,1.32,
215,79,122,1.34,
219,80,122,1.35,
224,82,121,1.37,
229,82,121,1.39,
229,82,120,1.41,
229,83,120,1.43,
229,82,121,1.45,
224,81,121,1.47,
300,94,121,1.49,
305,92,122,1.51,
282,89,122,1.53,
270,86,122,1.55,
261,85,122,1.57,
271,84,122,1.59,
283,84,122,1.61,
288,83,122,1.63,
288,83,123,1.65,
272,82,124,1.67,
596,66,124,1.69,
428,64,124,1.71,
404,62,124,1.74,
253,61,123,1.76,
328,82,123,1.79,
319,80,123,1.81,
305,78,124,1.83,
292,76,126,1.85,
287,76,127,1.87,
287,76,128,1.89,
328,82,129,1.91,
314,80,129,1.93,
305,78,129,1.95,
294,78,130,1.98,
456,76,130,2.00,
431,61,131,2.02,
370,66,131,2.04,
326,64,133,2.07,
341,83,133,2.09,
336,80,134,2.11,
309,77,133,2.13,
314,75,133,2.15,
312,75,0,2.17,
306,74,0,2.19,
306,74,135,2.22,
305,74,136,2.24,
305,74,138,2.26,
306,74,138,2.28,
298,73,137,2.30,
298,73,137,2.32,
307,75,137,2.34,
554,74,137,2.36,
390,61,136,2.39,
367,59,136,2.41,
367,59,135,2.43,
256,69,135,2.46,
316,69,135,2.48,
316,69,135,2.50,
314,68,135,2.52,
308,68,136,2.54,
308,68,137,2.56,
316,69,137,2.58,
322,69,137,2.61,
316,69,138,2.63,
471,68,138,2.65,
450,66,137,2.67,
412,62,137,2.69,
388,61,136,2.72,
333,59,136,2.74,
331,73,136,2.76,
329,72,137,2.78,
329,73,138,2.81,
324,73,138,2.83,
346,72,138,2.85,
403,55,138,2.87,
324,49,139,2.90,
326,49,139,2.92,
326,45,139,2.94,
290,47,140,2.96,
337,50,140,2.98,
337,49,140,3.01,
324,49,140,3.03,
354,48,141,3.05,
326,50,141,3.07,
337,50,143,3.09,
363,47,144,3.12,
211,48,144,3.14,
269,64,145,3.16,
350,73,145,3.18,
350,73,146,3.20,
350,73,146,3.22,
348,73,146,3.25,
347,72,147,3.27,
341,72,147,3.29,
328,71,147,3.31,
324,70,147,3.33,
324,70,147,3.36,
315,69,147,3.38,
324,70,147,3.40,
322,69,147,3.42,
299,67,147,3.44,
299,67,147,3.46,
355,73,147,3.49,
307,68,146,3.51,
307,68,146,3.53,
385,65,145,3.55,
325,49,145,3.57,
319,49,144,3.60,
322,49,144,3.62,
288,46,144,3.64,
302,48,145,3.66,
350,51,145,3.68,
345,50,145,3.70,
332,72,144,3.73,
378,73,144,3.75,
331,67,144,3.77,
325,67,143,3.79,
328,67,143,3.81,
337,67,143,3.83,
319,65,144,3.86,
319,65,145,3.88,
328,66,146,3.90,
310,64,145,3.92,
310,64,145,3.94,
310,64,145,3.96,
309,64,145,3.99,
300,63,145,4.01,
309,64,145,4.03,
309,64,145,4.05,
318,65,145,4.07,
318,65,145,4.09,
316,64,144,4.11,
316,65,144,4.14,
315,65,144,4.16,
314,65,144,4.18,
313,66,143,4.20,
365,71,143,4.22,
356,70,143,4.24,
356,69,143,4.27,
363,59,143,4.29,
372,59,144,4.31,
373,60,144,4.33,
232,60,144,4.36,
358,71,144,4.38,
361,69,143,4.40,
332,67,143,4.42,
315,65,144,4.44,
323,66,144,4.47,
332,67,144,4.49,
323,66,144,4.51,
395,73,144,4.53,
373,71,144,4.55,
365,69,143,4.58,
340,68,143,4.60,
340,68,143,4.62,
331,67,143,4.64,
334,70,144,4.67,
356,69,144,4.69,
496,66,143,4.71,
429,61,143,4.73,
427,61,143,4.76,
390,58,143,4.78,
355,56,144,4.80,
374,57,146,4.83,
365,57,148,4.85,
376,58,149,4.87,
362,55,150,4.90,
227,57,151,4.92,
319,72,151,4.94,
336,74,151,4.96,
352,75,150,4.98,
335,72,150,5.01,
352,71,150,5.03,
343,70,150,5.05,
335,69,149,5.07,
312,68,149,5.09,
324,68,150,5.12,
328,69,150,5.14,
332,69,150,5.16,
332,69,149,5.18,
333,69,149,5.20,
315,67,148,5.22,
315,67,147,5.25,
324,69,147,5.27,
341,70,147,5.29,
332,69,147,5.31,
221,70,149,5.33,
334,83,149,5.36,
367,83,150,5.38,
350,80,149,5.40,
328,77,149,5.42,
331,82,149,5.44,
335,82,149,5.46,
314,82,149,5.49,
313,80,148,5.51,
299,80,148,5.53,
301,80,148,5.55,
295,80,147,5.57,
307,79,147,5.59,
307,79,147,5.61,
307,79,147,5.64,
307,79,147,5.66,
321,81,148,5.68,
320,82,148,5.70,
330,82,148,5.72,
317,81,148,5.74,
309,79,147,5.76,
309,80,147,5.79,
317,82,147,5.81,
323,82,145,5.83,
316,81,145,5.85,
310,80,145,5.87,
303,79,145,5.89,
310,80,145,5.91,
310,80,145,5.94,
307,80,144,5.96,
373,80,144,5.98,
357,78,144,6.00,
339,74,144,6.02,
321,73,144,6.04,
273,75,146,6.07,
290,78,147,6.09,
311,82,147,6.11,
314,82,147,6.13,
263,96,147,6.15,
343,95,147,6.17,
368,95,146,6.19,
371,93,146,6.22,
372,92,146,6.24,
377,97,146,6.26,
361,94,146,6.28,
369,92,146,6.31,
298,85,146,6.33,
298,85,146,6.35,
291,84,146,6.37,
291,84,147,6.39,
311,83,147,6.41,
311,84,147,6.44,
340,84,147,6.46,
352,83,147,6.48,
338,81,147,6.50,
333,81,147,6.52,
318,80,148,6.54,
323,80,149,6.57,
316,79,150,6.59,
316,79,150,6.61,
316,79,151,6.63,
323,80,151,6.65,
331,81,150,6.67,
323,80,149,6.70,
321,79,149,6.72,
304,78,148,6.74,
313,78,148,6.76,
310,79,148,6.78,
313,78,148,6.80,
