
RIDE SUMMARY,
Total Time, 34.7, Minutes, 
Total Distance, 22.05, MI, 
AVG Power, 325, 
MAX Power, 544, 
AVG RPM, 69, 
MAX RPM, 96, 
AVG HR, 129, 
MAX HR, 162, 
CAL, 0, 

STAGE_1_SUMMARY,
Stage Time,  1.0, Minutes, 
Total Distance, 0.52, MI, 
AVG Power, 249, 
MAX Power, 287, 
AVG HR, 86, 
MAX HR, 103, 

STAGE_2_SUMMARY,
Stage Time, 31.3, Minutes, 
Total Distance, 20.65, MI, 
AVG Power, 337, 
MAX Power, 544, 
AVG HR, 133, 
MAX HR, 162, 

RIDE DATA, 
Power, RPM, HR, DISTANCE,
55,86,0,0.00,
146,96,0,0.00,
230,95,0,0.01,
207,89,0,0.02,
202,87,37,0.05,
189,84,73,0.07,
177,80,73,0.09,
166,78,72,0.11,
164,78,73,0.12,
159,76,73,0.14,
167,77,73,0.16,
163,78,73,0.17,
169,90,76,0.19,
207,89,78,0.20,
195,87,80,0.22,
182,83,78,0.24,
187,85,77,0.26,
183,85,78,0.28,
182,83,80,0.30,
178,81,82,0.32,
175,84,83,0.34,
200,87,84,0.35,
203,90,85,0.37,
205,92,87,0.39,
202,90,88,0.41,
202,90,90,0.43,
199,89,91,0.45,
201,87,91,0.47,
203,86,91,0.49,
192,86,91,0.51,
191,86,90,0.53,
192,87,90,0.55,
191,88,91,0.57,
186,86,92,0.59,
195,84,93,0.61,
233,82,94,0.63,
195,86,95,0.65,
237,84,95,0.67,
202,85,96,0.70,
205,84,96,0.72,
205,85,95,0.74,
201,83,91,0.76,
221,85,91,0.78,
230,87,0,0.80,
208,86,89,0.82,
221,85,90,0.84,
232,90,87,0.86,
282,91,86,0.88,
287,91,83,0.90,
276,88,82,0.93,
259,86,82,0.96,
249,84,83,0.99,
249,84,85,1.01,
254,85,87,1.04,
254,85,89,1.06,
254,85,91,1.09,
254,85,93,1.12,
259,86,95,1.14,
249,84,96,1.17,
246,81,96,1.19,
260,83,97,1.22,
254,82,100,1.24,
252,84,101,1.27,
253,83,103,1.29,
243,82,106,1.32,
251,82,107,1.34,
247,84,108,1.37,
235,83,107,1.39,
250,84,103,1.41,
279,88,101,1.43,
272,88,100,1.46,
283,89,101,1.48,
283,90,102,1.51,
288,90,102,1.54,
288,90,102,1.57,
278,88,102,1.60,
275,89,103,1.63,
279,89,106,1.65,
286,90,106,1.68,
281,89,108,1.71,
280,90,108,1.74,
273,88,107,1.77,
273,88,104,1.79,
284,90,103,1.82,
300,93,101,1.85,
300,93,101,1.88,
295,92,100,1.91,
295,92,99,1.94,
294,93,98,1.97,
303,92,97,2.00,
310,94,97,2.03,
312,93,97,2.06,
325,95,98,2.09,
296,93,101,2.12,
296,93,100,2.15,
291,92,98,2.18,
290,91,97,2.21,
295,90,96,2.24,
289,91,96,2.27,
322,94,95,2.30,
332,95,98,2.33,
309,95,100,2.36,
312,93,100,2.39,
298,90,107,2.43,
309,92,110,2.46,
306,92,113,2.49,
314,93,114,2.52,
310,94,121,2.55,
320,94,124,2.58,
319,94,125,2.61,
314,93,125,2.64,
314,93,120,2.67,
303,92,116,2.71,
314,93,112,2.74,
311,92,113,2.77,
308,92,111,2.80,
310,91,115,2.83,
321,91,117,2.86,
335,93,117,2.89,
328,93,120,2.92,
322,91,125,2.96,
321,92,127,2.99,
286,90,127,3.02,
319,92,128,3.05,
301,89,128,3.08,
314,92,128,3.11,
