
RIDE SUMMARY,
Total Time, 48.0, Minutes, 
Total Distance, 22.94, MI, 
AVG Power, 239, 
MAX Power, 415, 
AVG RPM, 73, 
MAX RPM, 101, 
AVG HR, 114, 
MAX HR, 150, 
CAL, 0, 

STAGE_1_SUMMARY,
Stage Time, 43.2, Minutes, 
Total Distance, 21.53, MI, 
AVG Power, 249, 
MAX Power, 415, 
AVG HR, 116, 
MAX HR, 150, 

RIDE DATA, 
Power, RPM, HR, DISTANCE,
44,86,0,0.00,
149,89,0,0.00,
127,90,0,0.01,
190,89,18,0.03,
177,85,38,0.04,
165,81,78,0.06,
159,80,79,0.08,
157,80,81,0.09,
148,77,82,0.11,
141,75,82,0.13,
141,74,83,0.14,
138,81,84,0.15,
135,82,85,0.17,
141,83,87,0.18,
141,84,88,0.20,
138,82,88,0.21,
138,82,89,0.22,
142,83,88,0.24,
141,83,86,0.25,
141,83,86,0.27,
146,85,87,0.28,
145,84,90,0.29,
144,84,91,0.31,
143,84,93,0.32,
142,83,94,0.34,
141,83,94,0.35,
142,85,92,0.37,
146,85,91,0.38,
147,86,88,0.39,
147,83,87,0.41,
141,83,88,0.42,
141,83,90,0.44,
145,84,93,0.45,
142,83,93,0.47,
174,86,91,0.48,
143,85,90,0.50,
149,86,89,0.51,
150,88,90,0.53,
153,88,91,0.54,
149,86,95,0.56,
148,83,95,0.57,
135,84,99,0.59,
134,81,102,0.60,
140,83,102,0.62,
145,85,102,0.63,
132,78,100,0.64,
139,85,100,0.66,
145,87,99,0.67,
151,88,97,0.69,
152,88,96,0.70,
148,86,96,0.72,
147,85,96,0.73,
117,75,96,0.75,
151,87,97,0.76,
145,85,98,0.77,
145,83,97,0.79,
144,84,96,0.80,
137,83,97,0.82,
148,85,98,0.83,
138,84,99,0.85,
143,82,100,0.86,
141,85,99,0.87,
140,85,98,0.89,
140,85,97,0.90,
140,85,97,0.92,
140,85,97,0.93,
161,87,97,0.94,
147,87,97,0.96,
141,85,97,0.97,
141,82,97,0.99,
141,85,97,1.00,
141,86,97,1.02,
146,85,98,1.03,
141,85,99,1.05,
142,85,100,1.06,
153,84,100,1.07,
139,86,100,1.09,
138,84,100,1.10,
155,87,100,1.12,
148,88,99,1.13,
147,86,97,1.15,
145,86,96,1.16,
153,87,95,1.18,
145,87,96,1.19,
145,88,98,1.21,
161,88,101,1.22,
151,86,102,1.24,
153,86,102,1.25,
160,88,103,1.27,
157,87,103,1.28,
155,87,102,1.30,
154,87,0,1.31,
158,88,101,1.33,
152,89,101,1.34,
160,89,99,1.36,
160,90,98,1.38,
160,89,95,1.39,
160,89,91,1.41,
160,90,87,1.42,
162,91,86,1.44,
164,91,88,1.46,
165,91,0,1.47,
152,92,94,1.49,
165,91,94,1.51,
163,92,103,1.52,
163,90,104,1.54,
163,90,105,1.55,
160,90,105,1.57,
167,92,104,1.59,
174,94,105,1.60,
174,94,104,1.62,
174,94,104,1.64,
173,93,104,1.65,
171,93,106,1.67,
170,92,107,1.69,
171,99,107,1.71,
178,95,107,1.72,
164,91,106,1.74,
163,92,105,1.76,
228,95,105,1.78,
232,95,106,1.79,
210,91,108,1.82,
209,89,108,1.84,
208,91,107,1.86,
175,76,107,1.88,
159,78,107,1.90,
189,89,109,1.92,
207,89,111,1.93,
201,88,114,1.95,
212,91,113,1.98,
222,93,111,2.00,
214,91,107,2.02,
213,90,104,2.04,
210,89,103,2.06,
207,90,101,2.08,
210,91,100,2.10,
214,92,100,2.12,
216,91,101,2.15,
215,91,102,2.17,
213,90,107,2.19,
213,90,107,2.21,
211,91,111,2.23,
216,92,114,2.25,
225,94,114,2.27,
210,90,115,2.30,
210,91,116,2.32,
211,92,118,2.34,
215,91,119,2.36,
215,93,119,2.38,
222,94,121,2.40,
224,94,121,2.43,
224,94,122,2.45,
219,92,122,2.47,
221,90,121,2.49,
223,92,121,2.52,
212,94,121,2.54,
225,94,121,2.56,
219,91,121,2.58,
197,89,121,2.60,
217,91,122,2.62,
222,92,123,2.64,
222,92,123,2.66,
228,93,123,2.69,
209,90,123,2.71,
177,81,124,2.73,
179,94,124,2.75,
232,91,124,2.77,
237,87,123,2.79,
248,86,122,2.82,
230,85,121,2.84,
410,81,120,2.86,
323,68,119,2.89,
210,54,118,2.92,
289,64,118,2.95,
273,60,118,2.97,
243,59,0,3.00,
239,60,123,3.03,
255,60,125,3.05,
241,58,128,3.07,
298,66,129,3.10,
380,75,130,3.13,
249,60,132,3.16,
249,62,132,3.19,
208,52,136,3.22,
195,54,137,3.24,
263,62,140,3.26,
255,61,141,3.28,
248,61,143,3.31,
255,62,144,3.34,
262,62,144,3.36,
253,59,142,3.39,
228,57,141,3.41,
216,56,139,3.44,
211,56,138,3.46,
208,55,135,3.48,
337,72,134,3.50,
340,71,133,3.53,
312,68,133,3.56,
298,66,131,3.60,
276,69,131,3.63,
305,66,131,3.65,
312,68,130,3.68,
301,66,129,3.71,
267,62,128,3.74,
224,57,128,3.77,
215,56,129,3.80,
208,55,129,3.82,
208,56,130,3.84,
202,58,131,3.86,
222,57,132,3.88,
280,70,133,3.90,
316,69,133,3.93,
301,66,132,3.96,
411,79,131,3.99,
232,58,130,4.02,
289,60,130,4.05,
246,52,131,4.08,
294,60,131,4.10,
291,60,132,4.13,
291,59,132,4.16,
270,57,132,4.19,
265,57,132,4.21,
259,56,132,4.24,
225,54,132,4.27,
261,57,132,4.29,
377,69,132,4.31,
372,69,132,4.34,
290,55,132,4.38,
353,67,130,4.41,
315,60,130,4.44,
270,57,130,4.48,
228,53,130,4.50,
237,54,130,4.53,
285,63,129,4.55,
245,55,128,4.58,
253,56,128,4.61,
249,55,129,4.63,
271,59,131,4.66,
284,59,133,4.68,
276,70,135,4.71,
367,68,136,4.74,
346,65,136,4.77,
276,58,139,4.81,
270,59,140,4.84,
273,57,140,4.87,
240,53,140,4.90,
234,58,140,4.92,
269,58,140,4.94,
278,59,140,4.97,
240,54,140,5.00,
240,55,140,5.03,
248,55,139,5.05,
217,52,139,5.07,
254,55,139,5.10,
220,61,137,5.12,
277,59,136,5.14,
269,59,136,5.17,
272,58,135,5.20,
244,54,136,5.23,
232,56,136,5.25,
250,56,135,5.28,
269,58,134,5.30,
255,56,134,5.33,
240,55,133,5.35,
279,63,132,5.38,
376,74,132,5.40,
401,56,132,5.43,
271,58,132,5.47,
284,60,131,5.50,
301,61,131,5.53,
299,60,132,5.56,
300,61,132,5.59,
242,69,132,5.62,
282,68,133,5.65,
278,68,133,5.68,
281,68,134,5.70,
271,65,133,5.73,
254,65,133,5.76,
254,66,133,5.78,
277,69,0,5.81,
276,68,129,5.84,
288,69,129,5.86,
280,68,129,5.89,
303,75,133,5.92,
271,63,135,5.95,
315,77,137,5.98,
316,70,138,6.01,
302,69,139,6.04,
236,57,139,6.07,
229,57,139,6.10,
290,56,138,6.12,
281,56,137,6.15,
363,62,135,6.18,
324,59,134,6.21,
226,51,133,6.25,
319,60,133,6.27,
314,59,132,6.30,
324,60,132,6.33,
326,60,132,6.36,
319,61,131,6.40,
304,63,130,6.43,
313,63,130,6.46,
236,55,129,6.49,
254,63,129,6.52,
252,64,131,6.55,
256,65,132,6.57,
268,67,133,6.60,
258,59,133,6.62,
309,67,134,6.65,
312,65,133,6.68,
299,64,133,6.71,
205,80,132,6.74,
261,80,132,6.77,
278,80,133,6.79,
278,80,135,6.82,
258,80,136,6.85,
268,78,136,6.87,
264,77,136,6.90,
258,76,137,6.93,
247,75,137,6.95,
243,74,136,6.98,
204,68,136,7.00,
