
RIDE SUMMARY,
Total Time, 51.4, Minutes, 
Total Distance, 21.37, MI, 
AVG Power, 310, 
MAX Power, 591, 
AVG RPM, 71, 
MAX RPM, 101, 
AVG HR, 140, 
MAX HR, 163, 
CAL, 0, 

STAGE_1_SUMMARY,
Stage Time, 46.2, Minutes, 
Total Distance, -nan, MI, 
AVG Power, 329, 
MAX Power, 591, 
AVG HR, 146, 
MAX HR, 163, 

RIDE DATA, 
Power, RPM, HR, DISTANCE,
70,76,0,0.00,
70,76,0,0.00,
70,75,0,0.02,
69,74,0,0.03,
68,73,0,0.04,
72,73,37,0.05,
122,75,56,0.07,
129,75,75,0.08,
124,73,75,0.10,
119,72,76,0.11,
119,72,78,0.13,
122,73,79,0.14,
122,73,81,0.16,
121,73,81,0.17,
122,74,81,0.19,
125,74,80,0.20,
122,73,81,0.22,
116,71,81,0.23,
114,70,83,0.25,
114,71,83,0.26,
119,72,79,0.28,
118,72,80,0.29,
140,78,78,0.31,
138,78,79,0.32,
137,77,80,0.34,
134,76,80,0.36,
132,76,81,0.37,
135,77,82,0.39,
138,78,82,0.40,
137,77,83,0.42,
132,76,84,0.44,
132,76,85,0.45,
146,78,86,0.47,
153,79,88,0.48,
146,77,89,0.50,
145,75,89,0.52,
138,75,88,0.53,
143,74,87,0.55,
124,71,88,0.57,
135,71,88,0.58,
135,71,90,0.60,
135,71,90,0.61,
130,71,91,0.63,
135,71,91,0.64,
131,70,92,0.66,
127,69,92,0.68,
127,69,92,0.69,
122,70,91,0.71,
129,72,91,0.72,
128,73,90,0.74,
142,74,91,0.75,
135,75,91,0.77,
145,75,90,0.79,
145,75,90,0.80,
141,74,90,0.82,
145,75,90,0.84,
145,75,90,0.85,
145,75,89,0.87,
145,75,89,0.88,
140,73,89,0.90,
137,72,90,0.92,
131,71,90,0.93,
131,71,89,0.95,
134,72,89,0.96,
133,72,89,0.98,
131,71,88,1.00,
131,71,88,1.01,
128,70,89,1.03,
127,70,90,1.04,
